objid,ra,dec,z_phot,z_phot_err,D_L_Mpc,Absolute_Mag_r,Calculated_Flux
1237665571438134017,244.628501489445,55.5044089049804,0.5045021792398662,0.03650814205706388,2863.5793589644,-22.573972166542628,4.7399135416306706e-05
1237659330314371467,244.988541766688,40.986712561617,0.5203882769419412,0.057810061322433215,2972.282064192108,-21.995632214025346,2.582693348192873e-05
1237659330314371691,244.943003703551,40.9672485502575,0.4970281698307497,0.050023900691546844,2812.752624367004,-22.360049092826497,4.034191964503907e-05
1237659330314372117,244.984390558109,40.9963237618576,0.5479950517762475,0.051493248445462374,3163.307314197296,-21.858445497610315,2.0095343212676768e-05
1237659330314371358,244.964186818339,40.9383745997484,0.11765710929775981,0.023211917259261892,547.9461737215643,-21.12275033311678,0.00034011386450038086
1237659325491511647,244.906085405663,40.9703218737012,0.06687289466291974,0.020400621494165726,300.89340236979626,-20.697702325775765,0.0007625276565877972
1237659325491511674,244.930145296999,40.9408610244395,0.08798602708531544,0.026086223851353427,401.7221986268658,-21.070275444610335,0.0006029183695069695
1237659325491512556,244.95274121789,40.9104186047258,0.6823872593137762,0.06232988535125534,4129.043191532341,-21.852008159009078,1.1724772157241966e-05
1237659330314305771,244.938266452256,41.0555338557011,0.17106830300117845,0.024874263893814717,823.9711412314294,-22.059725506158976,0.00035650547181775296
1237659324954903664,245.016861013225,40.1636731420485,0.3668141453395901,0.04529201639594609,1961.7573076846036,-22.287060205309583,7.754137966847694e-05
1237659324954903594,245.00281471167,40.1803118821206,0.42375061195691466,0.05366160407038894,2325.55183548921,-22.245432730906217,5.3103242983825324e-05
1237659324954968798,245.008259925447,40.0936441503392,0.3440856173077327,0.04787223664378974,1820.3741800809623,-22.037298284545635,7.154807935492323e-05
1237659324954903486,245.027122778476,40.2350095684266,0.4920778162754234,0.04992731307101384,2779.200249793231,-21.767165140686064,2.3934611140278756e-05
1237659324954903468,245.017978113779,40.2343828066862,0.5789033257634267,0.05523941570731334,3380.277755886252,-21.765871627619948,1.6160093752586238e-05
1237659324954902788,244.930942333876,40.1849877861316,0.06834296085028554,0.01769803313373622,307.8255616149554,-21.80989625248364,0.0020293134788740307
1237665355622121914,245.186783334186,40.1625458177619,0.49646569546976793,0.06218297485489651,2808.9357780916175,-21.73246693926658,2.2693587476311004e-05
1237665355622122460,245.183511584604,40.1814244486553,0.6136849738779884,0.04519722909341795,3628.2085861909723,-21.69923370376462,1.3191949739350732e-05
1237659324954968425,245.160139529348,40.0796139016931,0.3607756147502673,0.047389317175648885,1923.9751492553692,-22.803656331183177,0.00012973692973466041
1237659324954969092,245.156424830216,40.0756001845889,0.4481316223840565,0.05479464728737977,2485.3605737697953,-22.449730743372207,5.611946058777932e-05
1237665355622122365,245.199379492947,40.1492013520495,0.4874263790941395,0.05296619119714405,2747.7560095116687,-21.893503511844454,2.7507116828943088e-05
1237661465990332750,245.055211604028,30.1636384786997,0.09508089958571858,0.023244612650702365,436.21098861579134,-20.583045808587226,0.000326456349538187
1237662620264497411,246.026857318345,26.086300518533,0.16214536096327545,0.01934799936137223,776.7452367804108,-22.0915781935982,0.0004131179637852187
1237662620264497606,246.004789713741,26.0577238663241,0.1976586405830518,0.0225996718529478,967.2688714750892,-22.01117035793977,0.00024738520336866867
1237662667499045057,246.070387966519,26.0406668771154,0.10888661201184163,0.022287086083729642,504.18194650002283,-21.675321353074683,0.0006682730695051576
1237662667499045077,246.079310554541,26.0388609259695,0.08462409645553465,0.02622109917762188,385.4853345961478,-20.348115302011152,0.00033669014137787924
1237662667499045117,246.091381851693,26.0267256067307,0.08664476039073063,0.02540488132172936,395.23620303843074,-20.94881849227665,0.0005569471167551452
1237662667499045114,246.067336799079,26.0025631612228,0.07161014214260449,0.024665101322456452,323.2797401890811,-20.26993384202179,0.00044546804909321373
1237655348895678821,247.436275041326,42.1171364914522,0.16957781241812198,0.019749152231842933,816.052089933563,-21.9050841768127,0.0003152084910864429
1237662499473260796,247.421867848408,30.7333421979888,0.09299102104279808,0.01690777767170613,426.0205369236857,-21.870180086941417,0.001119981796576548
1237662667500028850,247.984102288448,24.5978661474109,0.6200851890932594,0.047218586000858084,3674.2529351803655,-21.851715048923598,1.4802937994466717e-05
1237662667500028362,248.020927046993,24.5873869268287,0.11270021384513913,0.025510915764085342,523.1562367374287,-20.853213735350387,0.00029108691273385613
1237662667500028276,247.95607273336,24.5864610408351,0.09263617306781778,0.024465043095988518,424.2928607935264,-20.89747922166526,0.0004609568148183037
1237662667499963489,247.94719113625,24.680365847855,0.5758219353307241,0.05119869189293713,3358.503282914419,-21.813418085774305,1.7103133277082467e-05
1237665566084892185,248.209056854698,11.8472222093213,0.5433591364609389,0.07363950006569066,3131.043841640011,-22.289941743784084,3.052097477878643e-05
1237668336864067698,248.256325807143,11.8720795531892,0.07811602655461403,0.01956358134124765,354.2483075043648,-21.47539341995711,0.001126008839842483
1237665566084891195,248.211142999093,11.8677276515134,0.07049335517611387,0.017793986582629196,317.9898142533749,-22.86773284513599,0.005038099263923113
1237665566084892145,248.182968411592,11.8249675800763,0.5647362818919321,0.04513864232789732,3280.4284809953756,-21.919968869135023,1.9775451144527456e-05
