objid,ra,dec,z_phot,z_phot_err,D_L_Mpc,Absolute_Mag_r,Calculated_Flux
1237662636370101163,227.751565053631,10.4960170080148,0.47357773250524127,0.07040318467760333,2654.613435751731,-22.02468297075438,3.32560459833221e-05
1237655742946345296,227.772089628389,4.83582102501082,0.10233367589489092,0.017935546699678964,471.7783529154203,-21.798194449163084,0.0008546764943789847
1237655742946345920,227.767571374219,4.83890427354831,0.4514160790098187,0.03042090490344565,2507.0671278469704,-22.445702712717335,5.4947654648539954e-05
1237655742946345277,227.753817469404,4.84155202070805,0.08727508414659907,0.019841468979057093,398.28292353019697,-20.583597331675193,0.00039179199648964444
1237662697033040209,228.752500470467,28.7549782319767,0.22241925650946928,0.0269649465532616,1104.0772579037127,-22.222503601256264,0.0002306760531200664
1237662697033040945,228.754162215581,28.7140699918901,0.6112748668329799,0.049470343309365485,3610.903397445809,-22.3993748694764,2.5381553970894656e-05
1237662697033040508,228.745637799279,28.7622550840307,0.5409812112963982,0.04565774448870107,3114.52352806462,-22.189352830080402,2.811628261227056e-05
1237668272446570819,229.023930729509,15.0708767634786,0.10730777903516245,0.025680931528698128,496.351605389115,-21.088610764453378,0.00040166634463459247
1237665549969326394,229.181962503526,21.0038035179778,0.30404307835221145,0.022701182932295245,1576.891791406446,-22.677342362182085,0.00017192267505423866
1237665532255011114,229.075767218109,20.9378199426794,0.08161602096906229,0.017766613486647487,371.01540448092373,-21.47695220902098,0.0010280091968659902
1237665549969391933,229.221931453633,20.9580812228212,0.37992819675218925,0.029525021180609047,2044.3485813299167,-22.37888094606305,7.77038397364938e-05
1237662263786144191,229.299687564259,7.21969113603254,0.16811476655853258,0.056613284903148424,808.29069308095,-20.873445381104858,0.00012423472300022545
1237662263786144133,229.293961226666,7.20910178280443,0.07811657970104302,0.011175876359195648,354.25095152134486,-22.333291017200374,0.0024813861622331973
1237662263786144198,229.306104365256,7.23025130626964,0.08882237200805368,0.026245658733159514,405.7720202745375,-20.510222326289608,0.0003527968802085298
1237662263786144168,229.303837407142,7.23998957227024,0.06695302241983947,0.0072497575576847325,301.2709047383088,-22.46050649837111,0.003857342621471042
1237662263786144112,229.283258339791,7.23359484446686,0.06164303321801673,0.01794552240031726,276.34004112651326,-20.829433699446305,0.001020671161045142
1237662263786144744,229.277435608567,7.22952817839379,0.5625404642356788,0.07275741703962461,3265.012482690935,-22.018831639974962,2.1865678791685727e-05
1237662263786209471,229.327620386346,7.20869820076498,0.12739820358485715,0.03662435452531674,597.0785486759127,-21.311252042518927,0.0003407515813715355
1237662237485629845,229.307297814885,7.18505300912505,0.04703218284333735,0.010148341968030921,208.64732230427066,-21.458483547614826,0.003195713137197328
1237662697570500658,230.273781154614,28.4482851788723,0.07587044738795529,0.015607725539812897,343.5299132558004,-21.495299838627094,0.0012195253041567444
1237662697570500906,230.299909338785,28.4569854000224,0.10703702428799397,0.010915194167342806,495.0102519564452,-22.791955267617404,0.0019388924521720151
1237659149924893068,230.215146011845,50.6814048045073,0.4264268815531036,0.03254317956612765,2342.978758703686,-22.28246713664338,5.413151125678557e-05
1237659149924893066,230.261816268651,50.7184011720122,0.46082934217454663,0.04146936589031477,2569.508895095384,-22.322009187296374,4.667705250076876e-05
1237659119864971428,230.509873512293,45.2342107787673,0.07203440543905354,0.021628457582273566,325.29137101072814,-19.931698884624304,0.0003222066265939525
1237668602071024577,230.778202905099,55.3282979039575,0.6494152758353462,0.07072679457364617,3886.8907819481756,-21.735093687638404,1.1880447513850419e-05
1237651250435784860,230.913612359263,55.3771518009842,0.09429415273892461,0.027093317278255463,432.3716667186279,-21.080866944651998,0.0005255721258531229
1237668602071024172,230.763827039989,55.3669172180123,0.48657707447580534,0.045146616870691034,2742.0232445773768,-22.091851570270567,3.3158766308811955e-05
1237662663213252636,231.576603480986,30.3797109389778,0.18898086737964853,0.022974434263423247,920.0858957412107,-22.622147246646747,0.0004799568031903035
1237662263787192621,231.655679773531,6.99491070064415,0.09421232978680918,0.024494931657926426,431.9725835344728,-20.811379619288275,0.0004108085558430062
1237662263787192610,231.636815927793,6.92823411288723,0.10064240861564612,0.0258644878317761,463.4564616075721,-20.67094880781021,0.0003135895919486294
1237662224084960184,232.142192105309,28.954778913647,0.319646968566327,0.02286546173403125,1670.9059369042868,-22.5596094805883,0.0001373851486567766
1237662224084959531,232.123982206367,28.9906232057686,0.07392690242226493,0.02268227303343722,334.27802810675604,-19.62057393808115,0.0002290941038598317
1237662224084959593,232.161779818884,28.9871247394062,0.07900203132092282,0.026624248286626094,358.48576302794703,-20.695122953461535,0.0005359266528105811
1237662224084959508,232.136984039967,29.0025082659714,0.060386215780987906,0.0082252471417935,270.46475067150425,-22.62779990040356,0.005583398377181095
1237662224084959509,232.131178512301,29.0046444363977,0.08463310004067753,0.025844511060062598,385.5287273468496,-21.084740573392477,0.0006634111095744708
1237662224084959846,232.153530041264,28.9239902298113,0.587719238538319,0.04376303041255927,3442.7478169253923,-22.389765177861303,2.767551097271676e-05
1237662224084959477,232.080356765343,28.9703007469816,0.08908189556742219,0.014261424721937983,407.0295639547418,-21.58673214335103,0.000945019887219354
1237662637445743220,232.158831016664,10.5428058746693,0.5350501193688703,0.04741603650543343,3073.403515876117,-21.848713078778907,2.109823201941697e-05
1237662637445677211,232.147469337112,10.569058336997,0.09200604797559864,0.02223216470449885,421.2267817514893,-20.92900332995949,0.0004814701643301232
1237648704598442326,232.199028295699,0.154595074435897,0.09446278306570982,0.025503487143863975,433.19427043984547,-21.175725519396906,0.0005713796911986649
1237648704598443096,232.210589277491,0.107321068283719,0.610504059139801,0.04996118830519761,3605.372691678325,-21.55429602457452,1.1690096063595692e-05
1237651250972983923,232.396821938846,55.2348781019117,0.5378481914662265,0.036157550640948624,3092.787198454755,-22.234794615366315,2.973156485953829e-05
1237651250972983943,232.377144813691,55.2176187177427,0.6298266660026965,0.06776283448671867,3744.5817125800013,-22.178141090025072,1.925084565329517e-05
1237662305122910391,232.393696366979,30.4714661379079,0.0512027223771844,0.012808704281946455,227.83321444363835,-20.732561807786613,0.0013733797766063947
1237662305122910497,232.403007970429,30.5229833645255,0.2640470060446638,0.022291114617406536,1341.1385425075464,-22.556248298634117,0.00021259450354112972
1237662305122910447,232.484022399913,30.4777904228388,0.06869567973582688,0.012521806572702052,309.49080383846297,-21.397222464946342,0.0013727564343483057
1237665440994427677,232.883164287274,20.3032307464444,0.47773207901542253,0.030893841643926848,2682.479297636511,-22.094818394649558,3.474198272459948e-05
1237665440994427933,232.872527657591,20.3203265800327,0.5361530182239916,0.046199447709345684,3081.040607273653,-21.75177121118655,1.9200548706711377e-05
1237665533330326186,232.882600027349,20.3605592064829,0.5227882327871314,0.06037025920782503,2988.782453556254,-21.812660824580053,2.1581206484499094e-05
1237665440994427219,232.874917849631,20.3539353448595,0.1610519218241704,0.03153546686953147,770.9882392845115,-21.8867475666958,0.0003472190304056149
1237659161735200956,234.572886681058,44.6792577342187,0.05964602437929914,0.014345670027053848,267.0091442276518,-21.58427139423126,0.002191070178788522
1237662637447184951,235.588922805741,9.93095974509748,0.48052779749137026,0.033747812311263135,2701.2683786296466,-22.188754643561598,3.7356517925337606e-05
1237662637447185564,235.572538257845,9.9115541946243,0.5313685822180652,0.058033067951064256,3047.941236490255,-22.34064269832135,3.3747678258081115e-05
1237654880209273005,235.726185591847,3.07170369940886,0.07589582418561594,0.021050414441776036,343.6508675245013,-21.13153442297467,0.0008717237531243702
1237668366923334130,236.829790634126,14.713358820878,0.5459998668278689,0.05342485588501956,3149.4128341026703,-22.083087864696196,2.4933081693343926e-05
1237668366923334211,236.856902308222,14.7117067846053,0.5430769067894612,0.05014412375715173,3129.082067022132,-21.6257492980919,1.6575468483334794e-05
1237661388149424157,237.007793459824,45.0018437782039,0.03744760233848679,0.009417187718589074,164.9717135191685,-21.763539946655666,0.006770129998666746
1237661388149424400,237.087991187988,45.046714038784,0.22820887560605677,0.022778917995842633,1136.524584302051,-22.4142586621978,0.00025974416250687895
1237661388149424158,236.999208748888,45.0063026323495,0.05747808518002618,0.010777131848747123,256.9076749645323,-21.24888053375205,0.0017377930499785398
1237661388149424195,236.984329579517,44.9626946139001,0.035978216688293804,0.010283500445977088,158.3275518614645,-21.509545812720575,0.005817083957760341
