objID,raMean,decMean,z_phot,z_phot_err,D_L_Mpc,Absolute_Mag_r,Calculated_Flux
144862474462164777,247.44623526862387,30.720163704660287,0.12341445980651067,0.03547659022042103,513.540522826506,-20.277933822798985,0.00017783780579811806
144862474577236522,247.45774346587976,30.72160925102245,0.01087391055267864,0.025053398465483004,46.45602876353342,-16.51130363031789,0.0006767640617682462
144822474419171838,247.44193817722,30.68446657164989,0.5310698815406834,0.130908152335788,1989.3784581877915,-20.80463488424266,1.9249485752320933e-05
144822474401183948,247.44013730755356,30.68614620408731,0.2513373669631907,0.11769125488751783,1013.189192247722,-20.064932301280223,3.754843352828445e-05
144822474385906895,247.4386115902307,30.688593320439605,0.010117365899283803,0.018156162707038386,43.23129203526548,-17.83927083478634,0.0026552896540731345
144842474496611789,247.4496814877213,30.7009995076375,0.16261838116800292,0.047148084139185635,670.2437935942686,-19.642390421335136,5.814208025464581e-05
144822474322748691,247.4323306818561,30.6901391277758,0.46243673021120346,0.13066363020686764,1764.3192694131587,-20.894109317153067,2.6575985127981372e-05
144822474306849633,247.43069172769444,30.690842022244336,0.544054604499548,0.1224292633960081,2030.9380218645804,-20.689582258205697,1.6612674767051316e-05
144832474311125606,247.43114366425635,30.695850929053982,0.5403234789578188,0.15461920715498564,2019.0288068987163,-21.457501695654223,3.4096959011864286e-05
144832474256743861,247.42569667823815,30.69439801730904,0.08502293759080615,0.029567000871983055,357.05053319917494,-20.45101725861437,0.0004314669468035384
144832474230199320,247.4230307917604,30.69898103987814,0.730331172429605,0.07716566448142811,2593.015694249417,-20.63801512283693,9.718422113412918e-06
144842474305615571,247.43061618566745,30.70419708083847,0.555501643853727,0.06966261175738911,2067.3108425695423,-20.67055521584276,1.5754713920276305e-05
144892474348911673,247.43494204360903,30.742571918407325,0.4505293524400492,0.06984919068656675,1724.3379043302682,-20.693410894262968,2.3127016370457806e-05
144892474193646028,247.41942181999767,30.746198489282747,0.5009100101204745,0.03773207464810586,1891.6027930409957,-20.622196502053782,1.799777041904529e-05
144882474617678301,247.4618179839038,30.73974514495948,0.513510009270194,0.056994770044966676,1932.6634910721887,-20.82083604665771,2.0702459001769985e-05
144882474601736273,247.4601530093441,30.73805478403566,0.4653944952815041,0.05786190615412237,1774.2072866788626,-20.680681283341702,2.1590554497665738e-05
144882474363158092,247.43630804922063,30.739566572671784,0.04182662743563745,0.027355959980186823,177.43261960238414,-19.380836874224215,0.0006520303641818218
144882474268658205,247.4268834167558,30.739663628903507,0.16207931182038873,0.04074275400397116,668.1104207321797,-20.764338857462075,0.00016445195915856301
144882474218360619,247.42186530621643,30.73335512133566,0.08513561548923979,0.019165260262476422,357.5141860083029,-20.727462959958892,0.0005551350208558854
144872474697097289,247.4697288832678,30.730573832988213,0.0,0.020608792132343557,0.4282653036068684,-7.96040076665717,0.0030250637036643565
144872474573031377,247.45731245690112,30.72565330944286,0.16652903487021914,0.05747283775564833,685.7023690302964,-19.593465642286418,5.310249871424236e-05
144872474445912381,247.4446130501545,30.72649334736108,0.33980833385463083,0.040867036849537665,1339.0131213944856,-22.338727683030026,0.00017455062475183245
144872474338282354,247.4338562177238,30.726466176047325,0.3220425126555681,0.03818191764030226,1274.8743584426752,-21.093385210612457,6.11532174898359e-05
144862474718074484,247.4719685920448,30.719921034533048,0.3956355695861292,0.09861812028141387,1536.3819622882754,-20.341033345568633,2.1057894170590136e-05
