,paliya_RA,paliya_DEC,paliya_Z,distance,raMean,decMean,z_phot,z_phot_err,Absolute_Mag_r,z_phot_xgb,z_phot_err_xgb
95,238.1037,4.29062,0.04573886,0.0024104288465305,238.1036611686164,4.290630700426353,0.0901475958620292,0.0239935413842619,-20.73895456997612,0.09009215,0.027616415
96,240.3109,31.09093,0.08931328,0.0028122937846558,240.31095465204007,31.09093256712068,0.0777221748832299,0.0237967504331306,-20.12129188757765,0.09324984,0.028236339
97,240.5372,26.32932,0.0720337,0.0019963438838895,240.5371753511928,26.329344879872625,0.055562284916595,0.011959068610371,-21.36024620594565,0.05669274,0.015687764
98,240.8937,20.59634,0.08616762,0.0018306268146702,240.89366785487712,20.59634504489274,0.0743862250646387,0.0176090442420789,-21.13677114485268,0.07758192,0.021568082
99,241.0388,23.24215,0.08844264,0.003202664323339,241.0387419125892,23.2421506849852,0.1123177524548936,0.0341259733375884,-21.030285998467363,0.101429254,0.03576277
100,242.9714,53.0742,0.08828041,0.0026841577282212,242.9714602715283,53.07422627064975,0.0932003758989466,0.0204993722183495,-21.077581771863716,0.08797036,0.023979845
101,243.8653,40.5316,0.08335736,0.0021393754100121,243.865320896282,40.53156807625967,0.0943817535118708,0.0196774540431716,-20.932790706771108,0.09790386,0.023599526
102,245.0881,30.17237,0.09659284,0.0010660620778216,245.08811786071763,30.17236120967417,0.084403171353785,0.0236630201496001,-20.97667543242957,0.08294111,0.022757797
103,246.0391,26.07525,0.0392371,0.0007160441203237,246.03908701811343,26.075252540350967,0.0310095347312308,0.0097173038170155,-20.583650786893024,0.029067552,0.013667309
104,248.7189,28.81578,0.09767059,0.0025809039171165,248.71886348296647,28.815751249382668,0.1171688014807947,0.0296219685819622,-21.435459324079723,0.10150305,0.03857506
105,248.7561,30.90336,0.05442749,0.0008368286348954,248.7560859976779,30.9033670834396,0.0511676935529432,0.014738510540107,-20.92420088007645,0.051692393,0.014865012
106,255.5076,36.36607,0.09815171,0.0012041860349488,255.50757792381168,36.36607931574172,0.1063693221115768,0.0318315965585731,-20.741264618759,0.11180221,0.03448891
107,313.4412,-0.1643835,0.07818855,0.0005716901873847,313.44119066866153,-0.164385426878078,0.0881120198870268,0.0218795536578611,-20.9706058662844,0.086412035,0.026134739
108,315.6106,0.1173065,0.05175861,0.0009524827911693,315.61058443930506,0.1173033579772376,0.0782292314800972,0.0223415657715164,-20.748118973240665,0.08472814,0.028097402
109,316.3893,0.4748019,0.05436849,0.0021774270757858,316.3893361810773,0.474804731323368,0.0877885303061219,0.0243366231250622,-20.87632283055615,0.089108676,0.02489449
110,318.6606,11.22255,0.08423852,0.0002608867836379,318.66060018105674,11.222545655515296,0.111081949119947,0.0270294139380973,-20.59959545850777,0.111240596,0.034152832
111,322.2133,-1.070127,0.05154388,0.0008757765868329,322.21328991668673,-1.0701164447386162,0.0322128477422695,0.0124311006719434,-21.330679795868942,0.052890077,0.023049703
112,324.1123,8.658892,0.09365643,0.0017425194059034,324.112326240261,8.658878942725497,0.0644210513388945,0.0150310197047893,-21.09690911106661,0.062404636,0.01736861
113,334.543,28.7662,0.08751484,0.0026955843566848,334.5429491910412,28.76620588979201,0.0619421164031943,0.032383411585836,-20.370256833914556,0.07635073,0.03069259
114,336.6803,27.27431,0.099,0.0011143272228822,336.68027911244656,27.27430949795832,0.0784203026827432,0.0170741631127778,-20.92114141700604,0.08086488,0.022435715
115,342.1027,0.1557758,0.05378426,0.0040990000443601,342.1026398898226,0.1557433352449397,0.0620223803219855,0.0149103961099368,-21.214042671007093,0.05625596,0.016757179
116,343.7176,0.7753788,0.091,0.2097176562390831,343.7142819498292,0.7764786382195995,0.0777390189608138,0.0145073435519055,-20.7787187081696,0.08052631,0.01934049
117,347.3732,19.92754,0.08781815,0.004848533229761,347.3731141605896,19.92754419890295,0.1523305031562262,0.0318225947568989,-21.59293096352468,0.13389426,0.045467332
