pair_id,matched_class,original_index,class,file,RA,Dec,match_sep_arcsec,match_ok,emax,inc,pa,sma_max,e_outer,sma_at_emax,pa_at_emax,paliya_catalog_index,x0,y0,paliya_SDSS_NAME,paliya_P-M-F,paliya_RA,paliya_DEC,paliya_Z,paliya_M_B,paliya_BR_H_ALPHA_EW,paliya_BR_H_ALPHA_EW_ERR,paliya_BR_H_ALPHA_FLUX,paliya_BR_H_ALPHA_FLUX_ERR,paliya_BR_H_ALPHA_FWHM,paliya_BR_H_ALPHA_FWHM_ERR,paliya_BR_H_ALPHA_LUM,paliya_BR_H_ALPHA_LUM_ERR,paliya_BR_H_ALPHA_SNR,paliya_BR_H_BETA_EW,paliya_BR_H_BETA_EW_ERR,paliya_BR_H_BETA_FLUX,paliya_BR_H_BETA_FLUX_ERR,paliya_BR_H_BETA_FWHM,paliya_BR_H_BETA_FWHM_ERR,paliya_BR_H_BETA_LUM,paliya_BR_H_BETA_LUM_ERR,paliya_BR_H_BETA_SNR,paliya_NA_H_ALPHA_EW,paliya_NA_H_ALPHA_EW_ERR,paliya_NA_H_ALPHA_FLUX,paliya_NA_H_ALPHA_FLUX_ERR,paliya_NA_H_ALPHA_FWHM,paliya_NA_H_ALPHA_FWHM_ERR,paliya_NA_H_ALPHA_LUM,paliya_NA_H_ALPHA_LUM_ERR,paliya_NA_H_ALPHA_SNR,paliya_NA_H_BETA_EW,paliya_NA_H_BETA_EW_ERR,paliya_NA_H_BETA_FLUX,paliya_NA_H_BETA_FLUX_ERR,paliya_NA_H_BETA_FWHM,paliya_NA_H_BETA_FWHM_ERR,paliya_NA_H_BETA_LUM,paliya_NA_H_BETA_LUM_ERR,paliya_NA_H_BETA_SNR,paliya_NA_OIII_4960_EW,paliya_NA_OIII_4960_EW_ERR,paliya_NA_OIII_4960_FLUX,paliya_NA_OIII_4960_FLUX_ERR,paliya_NA_OIII_4960_FWHM,paliya_NA_OIII_4960_FWHM_ERR,paliya_NA_OIII_4960_LUM,paliya_NA_OIII_4960_LUM_ERR,paliya_NA_OIII_4960_SNR,paliya_NA_OIII_5007_EW,paliya_NA_OIII_5007_EW_ERR,paliya_NA_OIII_5007_FLUX,paliya_NA_OIII_5007_FLUX_ERR,paliya_NA_OIII_5007_FWHM,paliya_NA_OIII_5007_FWHM_ERR,paliya_NA_OIII_5007_LUM,paliya_NA_OIII_5007_LUM_ERR,paliya_NA_OIII_5007_SNR,paliya_NA_NII_6549_EW,paliya_NA_NII_6549_EW_ERR,paliya_NA_NII_6549_FLUX,paliya_NA_NII_6549_FLUX_ERR,paliya_NA_NII_6549_FWHM,paliya_NA_NII_6549_FWHM_ERR,paliya_NA_NII_6549_LUM,paliya_NA_NII_6549_LUM_ERR,paliya_NA_NII_6549_SNR,paliya_NA_NII_6585_EW,paliya_NA_NII_6585_EW_ERR,paliya_NA_NII_6585_FLUX,paliya_NA_NII_6585_FLUX_ERR,paliya_NA_NII_6585_FWHM,paliya_NA_NII_6585_FWHM_ERR,paliya_NA_NII_6585_LUM,paliya_NA_NII_6585_LUM_ERR,paliya_NA_NII_6585_SNR,paliya_NA_SII_6718_EW,paliya_NA_SII_6718_EW_ERR,paliya_NA_SII_6718_FLUX,paliya_NA_SII_6718_FLUX_ERR,paliya_NA_SII_6718_FWHM,paliya_NA_SII_6718_FWHM_ERR,paliya_NA_SII_6718_LUM,paliya_NA_SII_6718_LUM_ERR,paliya_NA_SII_6718_SNR,paliya_NA_SII_6732_EW,paliya_NA_SII_6732_EW_ERR,paliya_NA_SII_6732_FLUX,paliya_NA_SII_6732_FLUX_ERR,paliya_NA_SII_6732_FWHM,paliya_NA_SII_6732_FWHM_ERR,paliya_NA_SII_6732_LUM,paliya_NA_SII_6732_LUM_ERR,paliya_NA_SII_6732_SNR,paliya_L_CONT_AGN_5100,paliya_L_CONT_AGN_5100_ERR,paliya_R4570,paliya_M_BH,paliya_M_BH_ERR,paliya_L_BOL,paliya_L_BOL_ERR,paliya_R_EDD,paliya_R_EDD_ERR,paliya_RL,ps1_objID,ps1_raMean,ps1_decMean,ps1_gKronFlux,ps1_gKronFluxErr,ps1_rKronFlux,ps1_rKronFluxErr,ps1_rKronRad,ps1_iKronFlux,ps1_iKronFluxErr,ps1_zKronFlux,ps1_zKronFluxErr,ps1_yKronFlux,ps1_yKronFluxErr,ps1_ng,ps1_ni,ps1_nr,ps1_ny,ps1_nz,ps1_rpsfMajorFWHM,ps1_rpsfMinorFWHM,ps1_rFWHM_eff,ps1_match_sep_arcsec,ps1_n_candidates,ps1_query_ok,ps1_status,ps1_error,R_gal_arcsec,a_bar_arcsec_assumed,L_bar_arcsec_assumed,N_FWHM_ps1,ps1_resolved,ps1_resolved_status
22,unbarred,61,unbarred,z_0.05_masked/t171.3605+2.3442.r_ellipse.txt,171.3605,2.3442,0.0630281524771623,True,0.29,50.601204223042586,-81.05348500000001,37.97,0.34,17.72,-85.72,10674,242.42,242.45,112526.51+022039.0,spec-0511-52636-0031,171.3605,2.344183,0.0486976,-19.92878,55.06825,1.279438,-13.76743,0.006726826,1069.06,25.1124,41.00136,0.006726826,41.34273,15.70504,0.9572945,-14.33791,0.02233735,1127.737,67.44376,40.43088,0.02233735,9.168227,6.217563,0.4405935,-14.7528,0.02741555,268.6154,7.371108,40.01599,0.02741555,24.59885,1.521966,0.241514,-15.41114,0.06667883,239.6295,7.103295,39.35765,0.06667883,5.335042,3.986586,0.2297336,-14.90145,0.02476917,236.4534,6.336304,39.86734,0.02476917,17.2127,12.67991,0.7264817,-14.42304,0.02476746,242.5175,7.415156,40.34575,0.02476746,50.0431,1.908388,0.06003471,-15.21346,0.01365359,265.8188,7.120782,39.55534,0.01365359,8.577495,5.572755,0.1738361,-14.74417,0.01365123,276.6086,6.542196,40.02462,0.01365123,24.22966,1.759947,0.0986108,-15.26056,0.02404934,272.2019,6.867537,39.50823,0.02404934,7.374852,1.907897,0.1039143,-15.21593,0.02332249,275.5773,6.750374,39.55286,0.02332249,8.025561,42.06702,0.1547247,0.4088555,5.90704,0.08686849,43.03363,0.1547247,-1.013288,0.1774426,-999.0,110811713605083476,171.36048588708098,2.344168629659635,0.0006905460031703,2.1806699805893004e-06,0.0013294500531628,3.967500106227817e-06,11.025400161743164,0.0018704299582168,2.5963099687942304e-06,0.0020417699124664,4.836860171053559e-06,0.0024960699956864,1.2522399629233403e-05,12,27,8,16,17,1.3942300081253052,1.2557599544525146,1.3231848742710757,0.1238179961291819,1,True,ok,,9.79626,3.4286909999999997,6.857381999999999,5.18248215600079,True,resolved
23,unbarred,182,unbarred,new_sample_masked/t220.2192-2.5851.r_ellipse.txt,220.2192,-2.5851,0.0738534463965197,True,0.19,20.18615934206268,49.10265,31.38,0.07,10.0,34.27,16262,240.63,242.3,144052.60-023506.2,spec-0920-52411-0289,220.2192,-2.585081,0.04443099,-20.4996,56.05608,1.268268,-13.62488,0.005855262,889.8344,16.99549,41.05977,0.005855262,59.36041,19.57034,0.902194,-14.03405,0.01565436,1256.03,50.57811,40.65061,0.01565436,13.46235,26.50673,0.7616706,-13.98219,0.006448153,214.3312,1.75136,40.70246,0.006448153,158.7795,6.987824,0.310114,-14.54594,0.01315498,239.7143,3.375856,40.13871,0.01315498,31.71217,2.886107,0.04055339,-14.84315,0.005881633,239.6352,3.352689,39.84151,0.005881633,15.68417,9.003986,0.1274147,-14.36487,0.005885283,248.0624,3.226368,40.31978,0.005885283,45.13896,3.726596,0.04868551,-14.78898,0.005394141,214.5737,1.743467,39.89567,0.005394141,24.76588,10.94147,0.1397425,-14.31984,0.005393211,222.4902,2.30258,40.36481,0.005393211,68.549,3.972558,0.08892711,-14.77477,0.009408965,219.707,1.965718,39.90988,0.009408965,23.93793,2.927462,0.08310867,-14.90035,0.0120618,217.7017,1.911646,39.78431,0.0120618,18.16343,42.66333,0.04568188,1.097113,6.028074,0.04057022,43.62994,0.04568188,-0.5380118,0.06109645,-999.0,104892202191758347,220.21919139808483,-2.585074166418664,0.0010893699945881,1.898740038086544e-06,0.0017598900012671,2.3950999548105756e-06,6.687719821929932,0.0023689200170338,2.1017199287598487e-06,0.0026597299147397,4.563099992083153e-06,0.0031064499635249,1.1444500159996096e-05,10,24,12,11,12,1.1197999715805054,1.11667001247406,1.1182338969255292,0.0980110394649945,1,True,ok,,8.09604,2.833614,5.667228,5.068016642655413,True,resolved
24,unbarred,131,unbarred,z_0.10_masked/t235.5595+9.9485.r_ellipse.txt,235.5595,9.9485,0.1221691567355107,True,0.4,48.905146202076054,78.87097833333333,28.53,0.31,28.53,77.32,17969,242.58,241.47,154214.27+095654.7,spec-1725-54266-0497,235.5595,9.948533,0.05045299,-19.36613,86.3061,1.48185,-13.61289,0.005257206,1078.983,21.71211,41.18839,0.005257206,54.04496,22.48632,1.029652,-14.16224,0.01554027,1351.389,44.37674,40.63905,0.01554027,13.99379,12.12083,0.7110953,-14.51542,0.02216126,318.228,5.591974,40.28586,0.02216126,32.78194,2.563316,0.2095094,-15.15113,0.02986507,207.981,5.576322,39.65015,0.02986507,13.79167,3.142068,0.190189,-14.99805,0.02599112,208.0168,5.702617,39.80323,0.02599112,19.29144,9.773768,0.5908715,-14.51967,0.02599272,211.1897,6.46133,40.28162,0.02599272,55.48529,3.102055,0.08422304,-15.0356,0.01181851,315.8202,6.067876,39.76568,0.01181851,10.05109,9.043089,0.2457005,-14.5663,0.01181651,314.3881,6.285964,40.23498,0.01181651,29.86222,4.847374,0.1501769,-14.84033,0.0131556,314.369,6.286985,39.96095,0.0131556,15.56337,4.109108,0.1304558,-14.90513,0.01345368,314.6458,6.227059,39.89615,0.01345368,13.3021,42.68383,0.03924276,0.6913477,6.242878,0.03354681,43.65044,0.03924276,-0.7323154,0.05162734,-999.0,119932355595488682,235.55946847670543,9.94854068195146,0.0003622130025178,1.2951300050190184e-06,0.0005775699974037,1.180310050585831e-06,5.378270149230957,0.0008173689711838,1.4743600331712514e-06,0.0009947279468178,3.1894201129034627e-06,0.0011410500155761,6.999920060479781e-06,17,22,20,12,14,1.1568299531936646,1.1281800270080566,1.1424151819009398,0.1842369993499124,1,True,ok,,7.360740000000001,2.5762590000000003,5.152518000000001,4.510197414766833,True,resolved
25,unbarred,98,unbarred,z_0.10_masked/t205.6486+26.2594.r_ellipse.txt,205.6486,26.2594,0.1837931631361381,True,0.48,55.717345549983264,-17.94981166666667,34.52,0.41,34.52,-20.91,14609,242.51,243.59,134235.66+261534.0,spec-2246-53767-0501,205.6486,26.25945,0.06401554,-19.96851,99.18649,0.9016491,-13.49087,0.003371286,923.3447,8.820543,41.53129,0.003371286,121.8479,30.29932,0.4583946,-13.97405,0.005704049,1055.0,26.52505,41.04811,0.005704049,28.80784,5.068125,0.4766873,-14.79062,0.03967509,306.8526,9.278825,40.23154,0.03967509,26.41592,1.246733,0.2039793,-15.37879,0.07010877,268.5872,7.699354,39.64337,0.07010877,6.525283,1.563378,0.05379557,-15.25994,0.0149725,274.6496,6.856929,39.76222,0.0149725,8.199021,4.860814,0.1684672,-14.78157,0.01497404,269.9818,7.328856,40.24059,0.01497404,24.90997,1.152591,0.05592717,-15.42481,0.02043404,304.9641,9.66395,39.59735,0.02043404,6.197869,3.363766,0.1588808,-14.95564,0.02043249,302.0519,10.63734,40.06652,0.02043249,18.43823,1.197511,0.07608721,-15.41694,0.02715573,302.034,10.67315,39.60522,0.02715573,6.246905,1.085422,0.07188595,-15.45898,0.02858086,302.7866,10.01385,39.56318,0.02858086,5.627349,43.05592,0.01238118,1.086937,6.056806,0.02253778,44.02253,0.01238118,-0.1741541,0.02571469,-999.0,139512056486021879,205.6485844536901,26.25941838550928,0.0005777709884569,1.7682000361674e-06,0.0009668929851613,2.019680096054799e-06,8.003170013427734,0.0014321600319817,2.4304899852722883e-06,0.0017217099666595,4.120000085094944e-06,0.0020098499953746,1.1009099580405746e-05,11,14,14,16,18,1.4195899963378906,1.366760015487671,1.392924565574503,0.0830660060455835,1,True,ok,,8.906160000000002,3.1171560000000005,6.234312000000001,4.475699656735322,True,resolved
26,unbarred,185,unbarred,new_sample_masked/t227.2276+21.3572.r_ellipse.txt,227.2276,21.3572,0.0677949446767272,True,0.16,30.537738798512617,-28.618785333333335,41.77,0.13,21.44,-47.12,17080,241.58,242.04,150854.63+212125.9,spec-2153-54212-0080,227.2276,21.35722,0.08011348,-21.01187,129.4106,3.77598,-13.35626,0.009963059,5982.946,143.2309,41.87691,0.009963059,12.44083,12.3259,0.5221078,-14.40625,0.01812391,907.8954,59.83515,40.82693,0.01812391,10.31555,18.94804,1.00914,-14.22177,0.01454651,544.0714,7.604476,41.01141,0.01454651,23.58818,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4.436692,0.07084566,-14.80981,0.006877146,596.1396,12.42061,40.42336,0.006877146,8.799804,14.54993,0.2341186,-14.33143,0.006876573,597.7223,12.00328,40.90175,0.006876573,26.11543,7.464804,0.211914,-14.60625,0.009152892,546.3875,7.626275,40.62693,0.009152892,9.741366,21.61596,0.5669147,-14.13705,0.009152229,546.3296,7.581713,41.09612,0.009152229,28.53826,8.909626,0.2766048,-14.51532,0.01274645,548.2747,7.455112,40.71786,0.01274645,11.65766,8.467032,0.2930793,-14.5359,0.01405028,544.7721,7.637375,40.69727,0.01405028,11.17388,41.94488,0.2116117,0.06638321,5.783599,0.1111072,42.91149,0.2116117,-1.011986,0.2390069,-999.0,133622272276609203,227.22763832455007,21.35720660511995,0.0007235510274767,1.9742299173231004e-06,0.0013299500569701,2.039110086116125e-06,9.314029693603516,0.0021965000778436,3.660409902295214e-06,0.0025479800533503,6.354329798341496e-06,0.0030628100503236,1.238549975823844e-05,13,15,21,14,16,1.0306400060653689,0.9789639711380004,1.0044697273444565,0.1306754681329149,1,True,ok,,10.776660000000001,3.771831,7.543662,7.5100939278114245,True,resolved
27,unbarred,100,unbarred,z_0.10_masked/t205.6815+46.7067.r_ellipse.txt,205.6815,46.7067,0.1169945632868418,True,0.14,28.58862528163418,-2.6652733333333316,25.94,0.1,23.58,79.22,14618,241.31,242.39,134243.57+464224.0,spec-1465-53082-0534,205.6815,46.70667,0.08637511,-20.54215,182.7637,2.461777,-13.2711,0.003681392,1058.63,14.96985,42.03378,0.003681392,94.72723,52.28388,0.9963545,-13.73773,0.006464694,1294.119,34.74584,41.56715,0.006464694,25.19073,9.808558,0.9335451,-14.54703,0.04056041,322.5172,6.969561,40.75785,0.04056041,23.88345,2.537056,0.401976,-15.0672,0.06785979,311.2628,8.306265,40.23768,0.06785979,7.128727,4.321176,0.1788709,-14.82218,0.01826955,310.0515,8.586493,40.4827,0.01826955,12.38487,13.38834,0.5601356,-14.34378,0.01827062,311.9715,8.296059,40.9611,0.01827062,36.41314,7.286757,0.1589614,-14.68945,0.009135067,322.4503,6.912574,40.61543,0.009135067,17.24237,19.95763,0.4069487,-14.22027,0.009133353,326.0026,6.597464,41.08461,0.009133353,49.25517,2.949793,0.1577757,-15.06175,0.02295382,324.1429,6.584978,40.24313,0.02295382,7.016536,2.697795,0.1766177,-15.1017,0.02817897,323.8818,7.003473,40.20318,0.02817897,6.406283,43.37582,0.01975923,0.890485,6.446963,0.02495836,44.34243,0.01975923,-0.2444106,0.03183311,0.3828219,164042056815998667,205.6815839458046,46.70668301087427,0.0004145730054005,1.3893800314690452e-06,0.0006242070230655,1.475789986216114e-06,5.0552802085876465,0.0009238239726983,1.9738699847948737e-06,0.0009622970246709,2.707899966480909e-06,0.0011583700543269,9.425880307389887e-06,7,20,16,9,13,1.087049961090088,1.0442899465560913,1.0654554640014613,0.2160688365307782,1,True,ok,,6.692520000000001,2.342382,4.684764,4.39695900793989,True,resolved
28,unbarred,64,unbarred,z_0.10_masked/t175.4686+19.2545.r_ellipse.txt,175.4686,19.2545,0.1074463700916926,True,0.16,25.473145722087793,7.076125,25.94,0.09,17.72,67.05,11194,241.89,242.18,114152.46+191516.0,spec-2509-54180-0303,175.4686,19.25447,0.09563332,-19.69634,47.21834,1.862552,-14.13925,0.01445725,1473.542,56.80139,41.26313,0.01445725,15.53569,11.7569,1.239105,-14.72301,0.03904016,715.9285,63.99372,40.67937,0.03904016,8.460289,17.16102,0.7429134,-14.62347,0.01417592,294.2748,5.559759,40.77892,0.01417592,36.346,1.093492,0.1608455,-15.79932,0.05965962,124.7885,8.514033,39.60307,0.05965962,6.635103,3.099265,0.0889663,-15.27018,0.0124695,541.2658,15.69148,40.13221,0.0124695,4.502826,9.819547,0.2923607,-14.79178,0.0124696,539.4696,16.03531,40.61061,0.0124696,13.46036,4.709324,0.1083227,-15.12605,0.01007692,289.7118,5.837478,40.27634,0.01007692,11.66221,13.81933,0.3090616,-14.65687,0.01007809,291.127,5.336118,40.74552,0.01007809,34.00162,3.814779,0.1935664,-15.21819,0.02164322,288.8462,5.916574,40.1842,0.02164322,9.218053,2.956069,0.1861091,-15.32318,0.02671319,294.1472,5.076004,40.0792,0.02671319,7.070009,42.90284,0.07071833,0.6972454,5.787546,0.08390823,43.86945,0.07071833,-0.05797458,0.1097346,-999.0,131101754685785915,175.46859205898429,19.25447173818342,0.0001738209975883,8.834500135890266e-07,0.0003101170004811,1.1729299558282946e-06,4.279890060424805,0.0004769949882756,1.8631000102686812e-06,0.0005140079883858,2.944309926533606e-06,0.0005643600015901,5.814480118715437e-06,12,16,12,8,7,1.0769100189208984,1.0252699851989746,1.050772819956653,0.1052612296677203,1,True,ok,,6.692520000000001,2.342382,4.684764,4.458398533941198,True,resolved
29,unbarred,52,unbarred,z_0.10_masked/t162.9627+21.6240.r_ellipse.txt,162.9627,21.624,0.071892516601001,True,0.24,34.70831026210132,77.653615,34.52,0.18,17.72,58.1,9744,241.65,240.82,105151.04+213726.4,spec-2484-54144-0422,162.9627,21.62402,0.07850423,-21.0366,178.9681,3.974089,-13.21475,0.004138429,1222.891,16.14464,41.99917,0.004138429,77.01621,49.68868,1.269717,-13.68148,0.007680969,1460.528,34.22673,41.53244,0.007680969,21.12886,19.12951,1.073279,-14.199,0.02136604,294.054,6.389378,41.01493,0.02136604,47.69633,4.154335,0.3463444,-14.78661,0.03260645,280.5239,8.173326,40.42731,0.03260645,12.58769,4.596333,0.2181378,-14.71624,0.02069828,279.7664,8.811569,40.49769,0.02069828,14.52928,14.2898,0.6846755,-14.23776,0.02069372,281.4588,7.143975,40.97616,0.02069372,43.05128,4.630828,0.1399477,-14.79641,0.01163884,297.8578,5.741976,40.41752,0.01163884,11.88478,13.62966,0.3772128,-14.32716,0.01163651,294.9726,6.28709,40.88677,0.01163651,35.26447,4.537087,0.1906495,-14.80426,0.01776129,298.0323,6.068993,40.40967,0.01776129,11.35392,3.212677,0.1562811,-14.95411,0.02072094,293.6657,6.765165,40.25982,0.02072094,8.177346,43.31084,0.02942023,0.4744053,6.668421,0.02428163,44.27745,0.02942023,-0.5308485,0.0381464,-999.0,133941629626799339,162.9626519583529,21.624005233013055,0.0008210249943658,1.410459958606225e-06,0.0011967900209128,1.663440002630523e-06,7.024429798126221,0.0016622799448668,2.4546000076952623e-06,0.0018479799618944,5.342670192476362e-06,0.0022174599580466,1.0423100320622323e-05,12,16,16,15,12,1.1305899620056152,1.0902099609375,1.110216392562491,0.1618780312885211,1,True,ok,,8.906160000000002,3.1171560000000005,6.234312000000001,5.615402584365182,True,resolved
30,unbarred,175,unbarred,new_sample_masked/t206.5338+29.6362.r_ellipse.txt,206.5338,29.6362,0.1366659819235682,True,0.11,19.547244075996343,-103.90448499999998,37.97,0.05,19.49,-84.22,14733,241.6,241.8,134608.11+293810.4,spec-2017-53474-0605,206.5338,29.63624,0.07666916,-21.23754,191.0014,2.302911,-13.06483,0.003300874,1559.315,17.42382,42.12676,0.003300874,58.37213,34.21548,1.235485,-13.67558,0.01182121,1934.589,57.2862,41.51602,0.01182121,15.26161,38.83407,1.356557,-13.80161,0.009457817,218.8037,2.545816,41.38999,0.009457817,108.8035,7.296205,0.3155128,-14.38796,0.01200411,218.7363,5.204659,40.80364,0.01200411,38.19942,3.148333,0.1940483,-14.70902,0.02646257,218.2369,5.085021,40.48258,0.02646257,17.97585,9.821377,0.600665,-14.23055,0.02645615,220.8313,5.704496,40.96105,0.02645615,52.55296,7.891118,0.1536856,-14.43621,0.007897855,225.5832,3.097484,40.75538,0.007897855,24.28278,23.11242,0.4649276,-13.96702,0.007897364,215.621,2.399371,41.22458,0.007897364,75.99499,6.757406,0.1813375,-14.50044,0.01138252,217.0709,2.52548,40.69116,0.01138252,21.54413,5.337019,0.1901318,-14.59932,0.01493815,215.6665,2.381272,40.59228,0.01493815,17.33227,43.41749,0.03345105,0.4924213,6.954265,0.02980142,44.3841,0.03345105,-0.7100445,0.04480064,-999.0,143562065337564045,206.5337649441121,29.636248742794844,0.0011171699734404,2.09479003387969e-06,0.0014263000339269,2.0651000340876635e-06,7.799560070037842,0.0020594499073922,2.4707399006729247e-06,0.0022439700551331,4.0398999772151e-06,0.0026015699841082,9.916049748426303e-06,7,11,14,17,15,1.210919976234436,1.2015399932861328,1.2062208670532808,0.2069382807325405,1,True,ok,,9.79626,3.4286909999999997,6.857381999999999,5.685013571977193,True,resolved
31,unbarred,77,unbarred,z_0.05_masked/t188.7329+15.5656.r_ellipse.txt,188.7329,15.5656,0.0381342688940157,True,0.25,42.90444058048902,2.652087,55.6,0.25,14.64,2.65,12723,240.36,241.48,123455.90+153356.1,spec-1768-53442-0547,188.7329,15.56561,0.04582256,-21.85603,132.2812,1.75074,-13.06604,0.003683606,1322.691,15.82355,41.6468,0.003683606,65.32191,30.69884,0.8480413,-13.66971,0.00954741,1881.846,46.70528,41.04314,0.00954741,17.42367,32.7068,0.8898292,-13.72077,0.008370406,236.0813,2.253371,40.99208,0.008370406,116.2368,6.965722,0.2366875,-14.3588,0.009864573,245.7336,3.982965,40.35404,0.009864573,39.42239,6.0871,0.1497567,-14.36792,0.010606,244.6068,3.945063,40.34492,0.010606,37.96517,18.91603,0.4671378,-13.88963,0.01060544,253.8421,3.694417,40.82321,0.01060544,109.1962,7.315022,0.1130042,-14.31032,0.006389972,244.4216,2.381551,40.40252,0.006389972,28.98073,21.22039,0.3174148,-13.84122,0.006390558,235.0703,2.348779,40.87162,0.006390558,88.2523,5.39004,0.1321904,-14.43591,0.0104212,238.7769,2.779397,40.27694,0.0104212,21.6274,4.868819,0.1286514,-14.47411,0.01108499,233.9612,2.269626,40.23873,0.01108499,20.20238,42.95092,0.03029406,0.8935204,6.579915,0.02550611,43.91753,0.03029406,-0.8022629,0.03960166,0.8816358,126671887329439295,188.7329201024576,15.565661968872869,0.0007759829750284,1.4887100405758249e-06,0.0059342700988054,3.292780093033798e-06,12.728799819946287,-999.0,-999.0,0.0096296295523643,9.604429578757843e-06,0.0115783000364899,1.766340028552804e-05,14,18,16,15,8,1.3350900411605835,1.304569959640503,1.3197417781949996,0.2337271039295831,2,True,ok,,14.344800000000001,5.0206800000000005,10.041360000000001,7.608579319003971,True,resolved
32,unbarred,2,unbarred,z_0.10_masked/t118.1900+26.2933.r_ellipse.txt,118.19,26.2933,0.1147008973365401,True,0.16,29.47193096942685,74.60294999999999,28.53,0.12,16.11,62.65,4420,243.08,240.78,075245.60+261735.7,spec-0858-52316-0104,118.19,26.29327,0.08193932,-21.08027,270.4451,1.878912,-12.90761,0.002079601,1110.47,10.4331,42.34701,0.002079601,140.0513,65.28204,0.7274053,-13.38079,0.004199429,1267.599,24.96003,41.87383,0.004199429,36.83978,4.142896,0.912196,-14.72353,0.09544789,250.135,14.43401,40.53109,0.09544789,13.64942,1.625215,0.3596571,-14.98526,0.09669755,279.2519,11.07057,40.26936,0.09669755,6.057692,2.170067,0.139362,-14.87014,0.02740962,283.463,9.876202,40.38448,0.02740962,7.628238,6.630254,0.4245032,-14.3917,0.02740234,278.4738,10.66877,40.86292,0.02740234,23.20611,1.47021,0.1043699,-15.18386,0.03091228,254.7828,15.39904,40.07076,0.03091228,4.663164,4.185482,0.2969655,-14.71452,0.0309019,255.6717,14.32411,40.5401,0.0309019,13.60564,1.647285,0.1355075,-15.14142,0.03550683,259.2502,13.99673,40.1132,0.03550683,4.928062,1.468355,0.1239507,-15.19345,0.03643204,251.9674,14.31881,40.06117,0.03643204,4.499802,43.72984,0.005769982,0.7064226,6.652709,0.01729917,44.69645,0.005769982,-0.0961372,0.01823607,0.1018912,139551181899962491,118.18999603662644,26.293266915299355,0.0008379039936698,1.3221599601820344e-06,0.0008486530277878,6.923889941390371e-07,3.6948399543762207,0.0012417900143191,1.2281000181246782e-06,0.0011784599628299,2.7782800771092298e-06,0.001291129970923,6.748200121364789e-06,12,16,28,14,12,1.1962499618530271,1.1611000299453735,1.1785439603721628,0.1197898836516802,1,True,ok,,7.360740000000001,2.5762590000000003,5.152518000000001,4.3719353484047625,True,resolved
33,unbarred,143,unbarred,z_0.10_masked/t258.2686+35.3927.r_ellipse.txt,258.2686,35.3927,0.1534584045026419,True,0.23,28.827481035244308,81.85906333333334,25.94,0.13,9.09,43.28,19921,241.93,242.39,171304.46+352333.5,spec-2972-54586-0148,258.2686,35.39266,0.0839,-21.57371,318.4072,3.193637,-12.72877,0.002397633,1078.55,13.62633,42.54834,0.002397633,83.97811,57.30152,2.366198,-13.38508,0.0168534,1546.154,95.7885,41.89203,0.0168534,11.83497,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,14.19554,1.905437,-13.9929,0.05837037,683.5579,40.29741,41.28421,0.05837037,9.690116,4.357071,0.3112176,-14.51176,0.03057486,683.375,40.26161,40.76535,0.03057486,2.8567,13.27986,0.9489629,-14.03338,0.03057499,683.6235,40.4572,41.24373,0.03057499,8.512886,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.172229,0.2039038,-15.16013,0.07552213,68.96649,0.0,40.11698,0.07552213,7.397748,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.004886129,0.004886129,-15.88228,1.682403,68.96649,0.0,39.39483,1.682403,0.02853778,43.80967,0.00796807,1.112206,6.71915,0.05393081,44.77628,0.00796807,-0.08274804,0.05451625,0.9741069,150472582686091806,258.26858756688887,35.39266035906655,0.00079778698273,1.1157400194861111e-06,0.0009842440485954,1.15934994937561e-06,3.790410041809082,0.0015689500141888,8.459800255877781e-07,0.0014754299772903,2.985279934364371e-06,0.0016408399678766,8.640709893370513e-06,12,54,16,10,13,1.0262099504470823,0.9796519875526428,1.0026607689551754,0.1472981630074222,2,True,ok,,6.692520000000001,2.342382,4.684764,4.672332004055337,True,resolved
