pair_id,matched_class,original_index,class,file,RA,Dec,match_sep_arcsec,match_ok,emax,inc,pa,sma_max,e_outer,sma_at_emax,pa_at_emax,paliya_catalog_index,x0,y0,paliya_SDSS_NAME,paliya_P-M-F,paliya_RA,paliya_DEC,paliya_Z,paliya_M_B,paliya_BR_H_ALPHA_EW,paliya_BR_H_ALPHA_EW_ERR,paliya_BR_H_ALPHA_FLUX,paliya_BR_H_ALPHA_FLUX_ERR,paliya_BR_H_ALPHA_FWHM,paliya_BR_H_ALPHA_FWHM_ERR,paliya_BR_H_ALPHA_LUM,paliya_BR_H_ALPHA_LUM_ERR,paliya_BR_H_ALPHA_SNR,paliya_BR_H_BETA_EW,paliya_BR_H_BETA_EW_ERR,paliya_BR_H_BETA_FLUX,paliya_BR_H_BETA_FLUX_ERR,paliya_BR_H_BETA_FWHM,paliya_BR_H_BETA_FWHM_ERR,paliya_BR_H_BETA_LUM,paliya_BR_H_BETA_LUM_ERR,paliya_BR_H_BETA_SNR,paliya_NA_H_ALPHA_EW,paliya_NA_H_ALPHA_EW_ERR,paliya_NA_H_ALPHA_FLUX,paliya_NA_H_ALPHA_FLUX_ERR,paliya_NA_H_ALPHA_FWHM,paliya_NA_H_ALPHA_FWHM_ERR,paliya_NA_H_ALPHA_LUM,paliya_NA_H_ALPHA_LUM_ERR,paliya_NA_H_ALPHA_SNR,paliya_NA_H_BETA_EW,paliya_NA_H_BETA_EW_ERR,paliya_NA_H_BETA_FLUX,paliya_NA_H_BETA_FLUX_ERR,paliya_NA_H_BETA_FWHM,paliya_NA_H_BETA_FWHM_ERR,paliya_NA_H_BETA_LUM,paliya_NA_H_BETA_LUM_ERR,paliya_NA_H_BETA_SNR,paliya_NA_OIII_4960_EW,paliya_NA_OIII_4960_EW_ERR,paliya_NA_OIII_4960_FLUX,paliya_NA_OIII_4960_FLUX_ERR,paliya_NA_OIII_4960_FWHM,paliya_NA_OIII_4960_FWHM_ERR,paliya_NA_OIII_4960_LUM,paliya_NA_OIII_4960_LUM_ERR,paliya_NA_OIII_4960_SNR,paliya_NA_OIII_5007_EW,paliya_NA_OIII_5007_EW_ERR,paliya_NA_OIII_5007_FLUX,paliya_NA_OIII_5007_FLUX_ERR,paliya_NA_OIII_5007_FWHM,paliya_NA_OIII_5007_FWHM_ERR,paliya_NA_OIII_5007_LUM,paliya_NA_OIII_5007_LUM_ERR,paliya_NA_OIII_5007_SNR,paliya_NA_NII_6549_EW,paliya_NA_NII_6549_EW_ERR,paliya_NA_NII_6549_FLUX,paliya_NA_NII_6549_FLUX_ERR,paliya_NA_NII_6549_FWHM,paliya_NA_NII_6549_FWHM_ERR,paliya_NA_NII_6549_LUM,paliya_NA_NII_6549_LUM_ERR,paliya_NA_NII_6549_SNR,paliya_NA_NII_6585_EW,paliya_NA_NII_6585_EW_ERR,paliya_NA_NII_6585_FLUX,paliya_NA_NII_6585_FLUX_ERR,paliya_NA_NII_6585_FWHM,paliya_NA_NII_6585_FWHM_ERR,paliya_NA_NII_6585_LUM,paliya_NA_NII_6585_LUM_ERR,paliya_NA_NII_6585_SNR,paliya_NA_SII_6718_EW,paliya_NA_SII_6718_EW_ERR,paliya_NA_SII_6718_FLUX,paliya_NA_SII_6718_FLUX_ERR,paliya_NA_SII_6718_FWHM,paliya_NA_SII_6718_FWHM_ERR,paliya_NA_SII_6718_LUM,paliya_NA_SII_6718_LUM_ERR,paliya_NA_SII_6718_SNR,paliya_NA_SII_6732_EW,paliya_NA_SII_6732_EW_ERR,paliya_NA_SII_6732_FLUX,paliya_NA_SII_6732_FLUX_ERR,paliya_NA_SII_6732_FWHM,paliya_NA_SII_6732_FWHM_ERR,paliya_NA_SII_6732_LUM,paliya_NA_SII_6732_LUM_ERR,paliya_NA_SII_6732_SNR,paliya_L_CONT_AGN_5100,paliya_L_CONT_AGN_5100_ERR,paliya_R4570,paliya_M_BH,paliya_M_BH_ERR,paliya_L_BOL,paliya_L_BOL_ERR,paliya_R_EDD,paliya_R_EDD_ERR,paliya_RL,ps1_objID,ps1_raMean,ps1_decMean,ps1_gKronFlux,ps1_gKronFluxErr,ps1_rKronFlux,ps1_rKronFluxErr,ps1_rKronRad,ps1_iKronFlux,ps1_iKronFluxErr,ps1_zKronFlux,ps1_zKronFluxErr,ps1_yKronFlux,ps1_yKronFluxErr,ps1_ng,ps1_ni,ps1_nr,ps1_ny,ps1_nz,ps1_rpsfMajorFWHM,ps1_rpsfMinorFWHM,ps1_rFWHM_eff,ps1_match_sep_arcsec,ps1_n_candidates,ps1_query_ok,ps1_status,ps1_error,R_gal_arcsec,a_bar_arcsec_assumed,L_bar_arcsec_assumed,N_FWHM_ps1,ps1_resolved,ps1_resolved_status
34,barred,37,barred,z_0.10_masked/t174.1599+42.7647.r_ellipse.txt,174.1599,42.7647,0.0692002607908928,True,0.36,42.90280667527761,80.966575,28.53,0.27,10.0,-83.4,11038,240.49,242.04,113638.38+424552.9,spec-1443-53055-0608,174.1599,42.76472,0.07102937,-19.80862,66.57087,1.668535,-13.79457,0.005828929,727.0776,13.97105,41.32497,0.005828929,72.05279,21.0169,1.087787,-14.28223,0.01728247,1018.541,34.98997,40.83731,0.01728247,15.61135,0.7068697,0.4345052,-15.7968,0.277534,289.2457,10.94633,39.32275,0.277534,2.615885,0.5162997,0.1838722,-15.92874,0.1482354,208.1931,13.51176,39.1908,0.1482354,2.567454,1.833537,0.3722445,-15.32395,0.08519941,211.7555,15.46804,39.79559,0.08519941,9.621053,5.730305,1.165499,-14.84559,0.08520542,208.4774,13.23905,40.27394,0.08520542,29.71814,1.600188,0.06166304,-15.39364,0.01676538,288.8777,11.08118,39.7259,0.01676538,6.659445,4.706203,0.18113,-14.92443,0.01676246,295.6451,9.695156,40.19511,0.01676246,18.97347,1.074529,0.1009804,-15.57753,0.04024065,293.518,9.851397,39.54201,0.04024065,4.158035,0.820473,0.09301724,-15.68786,0.04884004,293.5163,9.931915,39.43168,0.04884004,3.223594,42.85228,0.0452815,0.8816057,6.006486,0.03613246,43.81889,0.0452815,-0.3274742,0.05793073,-999.0,159311741599948329,174.1599209860526,42.76473788133067,0.0003722789988387,1.1968099897785578e-06,0.0006394169759005,1.457119992664957e-06,5.749499797821045,0.0008854910265654,1.4555699863194604e-06,0.0009527059737592,3.2082800771604525e-06,0.0011727500241249,7.896560418885201e-06,12,34,12,8,14,1.2210700511932373,1.1814500093460083,1.2010966752907033,0.1472204971068018,2,True,ok,,7.360740000000001,2.5762590000000003,5.152518000000001,4.289844527921059,True,resolved
35,barred,38,barred,z_0.05_masked/t174.8080+33.9309.r_ellipse.txt,174.808,33.9309,0.0708010451915457,True,0.58,39.36888551248911,5.003844,74.0,0.2,34.52,-68.59,11118,244.04,241.89,113913.91+335551.1,spec-2098-53460-0582,174.808,33.93088,0.03226568,-20.98895,284.582,4.457168,-12.81408,0.002737676,943.2263,8.495103,41.57997,0.002737676,139.2982,84.51841,1.194313,-13.28743,0.004048118,1218.696,21.40505,41.10662,0.004048118,45.26984,0.5523137,0.4005456,-15.52994,0.3523368,326.1338,12.34193,38.86411,0.3523368,1.117205,1.025879,0.3476137,-15.21505,0.1452006,245.033,6.496984,39.179,0.1452006,3.899302,6.094286,0.2696277,-14.43319,0.01880488,247.1036,6.300289,39.96086,0.01880488,22.77452,18.86285,0.828175,-13.9548,0.01880374,251.8023,5.124321,40.43925,0.01880374,66.68215,4.562144,0.1869157,-14.6259,0.01704726,325.2962,12.12205,39.76814,0.01704726,9.076921,12.57193,0.482025,-14.15672,0.01704792,327.0813,11.64458,40.23733,0.01704792,26.16729,2.49634,0.1682276,-14.87223,0.02866411,325.7474,12.01353,39.52182,0.02866411,4.972126,2.084741,0.1681466,-14.95168,0.03427254,328.143,11.54004,39.44237,0.03427254,4.061663,42.70317,0.02062861,0.7923776,6.12645,0.01785809,43.66978,0.02062861,-0.5965477,0.02728463,-999.0,148711748079987585,174.80798262523908,33.93087303143325,0.0028895700816065,5.600119948212523e-06,0.005554350093007,4.109930159756914e-06,18.702600479125977,0.007154069840908,5.8047298807650805e-06,0.0082905096933245,1.2659899766731542e-05,0.0099746603518724,2.5944800654542632e-05,10,26,20,16,15,1.1003299951553345,1.0555200576782229,1.077692154537388,0.1100873743956292,1,True,ok,,19.092,6.682199999999999,13.364399999999998,12.400943946499103,True,resolved
36,barred,39,barred,z_0.10_masked/t175.0363+3.1198.r_ellipse.txt,175.0363,3.1198,0.1296189017678194,True,0.47,49.12702129584222,20.352895333333333,25.94,0.23,12.1,53.83,11145,241.78,242.08,114008.71+030711.4,spec-0514-51994-0331,175.0363,3.119836,0.08102276,-20.45025,108.0713,2.710212,-13.75615,0.00515095,628.9509,15.95508,41.48775,0.00515095,84.30951,32.45631,1.749367,-14.25458,0.01514839,733.5048,39.9827,40.98932,0.01514839,20.92999,11.1839,1.127217,-14.7503,0.04289084,234.9219,5.136375,40.4936,0.04289084,33.4183,3.463679,0.7011538,-15.2658,0.08337279,237.382,14.05571,39.97809,0.08337279,9.220472,1.764682,0.1880878,-15.50722,0.04666717,235.7293,13.6165,39.73668,0.04666717,5.194412,5.425952,0.5851781,-15.02892,0.04667197,232.3931,13.18273,40.21498,0.04667197,15.7173,4.021013,0.1242874,-15.18496,0.009697973,233.1537,4.857058,40.05894,0.009697973,12.37706,11.44396,0.2658225,-14.7158,0.009703892,244.283,5.175731,40.5281,0.009703892,34.54607,2.591597,0.1455984,-15.37186,0.02395605,237.5932,5.242784,39.87204,0.02395605,7.689728,2.297958,0.2127269,-15.42351,0.03976692,243.3829,5.685719,39.82038,0.03976692,6.651496,42.93636,0.04661205,1.34519,5.596916,0.0517843,43.90297,0.04661205,0.1661751,0.06967279,-999.0,111741750363254291,175.03632296955917,3.119832591930683,0.0003989760007243,1.550709953335172e-06,0.0006554289720952,1.8447400407239911e-06,7.2199201583862305,0.0009162659989669,1.4899600273565738e-06,0.0010247899917885,3.2376199214922963e-06,0.0012026800541207,8.509499821229838e-06,8,31,12,12,18,1.184190034866333,1.1327300071716309,1.1581742471177277,0.1434712623522087,1,True,ok,,6.692520000000001,2.342382,4.684764,4.044956112310963,True,resolved
37,barred,40,barred,z_0.10_masked/t177.6827+34.1882.r_ellipse.txt,177.6827,34.1882,0.1082603777341264,True,0.5,57.67617043425674,-17.324380000000005,41.77,0.35,21.44,79.79,11456,241.78,241.79,115043.85+341117.4,spec-2097-53491-0582,177.6827,34.18817,0.07139465,-21.15707,98.96647,1.741323,-13.4213,0.005926626,1633.849,27.31702,41.703,0.005926626,34.58591,22.06364,0.7841181,-14.00724,0.01268368,1975.689,68.04184,41.11706,0.01268368,12.26674,59.29702,1.407414,-13.68391,0.005831425,291.0587,2.396366,41.4404,0.005831425,150.9232,9.493087,0.3098401,-14.41023,0.0079966,264.9323,4.010977,40.71407,0.0079966,52.48518,4.271896,0.1616033,-14.71801,0.01646748,265.5881,4.48144,40.40629,0.01646748,25.21926,13.25906,0.5112984,-14.23965,0.01646805,272.162,3.602814,40.88465,0.01646805,73.08193,11.40469,0.1606601,-14.3451,0.005253491,296.0482,2.227436,40.7792,0.005253491,32.32376,33.7849,0.448475,-13.87587,0.005253226,290.1286,2.516791,41.24843,0.005253226,97.10413,7.813899,0.1828609,-14.50705,0.009805772,292.9111,2.398233,40.61725,0.009805772,22.00354,6.902793,0.1691764,-14.55779,0.01019982,289.2655,2.775217,40.56651,0.01019982,19.82167,43.23452,0.02494994,1.003163,6.711429,0.03195141,44.20113,0.02494994,-0.6501772,0.04053877,0.5528752,149021776827916415,177.6827301366826,34.188153330995874,0.0012011099606752,2.0814300114579964e-06,0.0018686299445107,2.744079893091111e-06,9.37598991394043,0.002583310008049,2.6489099127502413e-06,0.0028502200730144,7.253529929585056e-06,0.0034231198951601,1.093359969672747e-05,13,29,12,16,12,1.238800048828125,1.1878600120544434,1.2130626698295606,0.1904753495609724,2,True,ok,,10.776660000000001,3.771831,7.543662,6.218691076413975,True,resolved
38,barred,41,barred,z_0.05_masked/t178.4241+46.2117.r_ellipse.txt,178.4241,46.2117,0.1420640857578276,True,0.6,15.0,-28.82984,67.28,0.36,37.97,-26.66,11538,240.52,240.56,115341.77+461242.2,spec-1446-53080-0129,178.4241,46.21174,0.02425128,-20.06776,196.8311,2.277077,-12.72351,0.0033201,679.543,10.64262,41.4138,0.0033201,154.7569,55.08033,1.366171,-13.24444,0.006914338,695.6769,23.34318,40.89288,0.006914338,49.11827,16.84495,1.472953,-13.80355,0.03685511,222.0062,3.731434,40.33377,0.03685511,57.66325,3.305855,0.7353613,-14.48327,0.09370417,240.1137,7.936578,39.65405,0.09370417,12.12438,3.03481,0.1192594,-14.50043,0.01739451,241.2318,8.260323,39.63689,0.01739451,11.30385,9.328454,0.3652258,-14.02194,0.01738027,247.4051,7.300451,40.11538,0.01738027,32.87531,4.522183,0.1192259,-14.35594,0.01080137,221.8583,3.594102,39.78138,0.01080137,16.22197,13.27171,0.3297675,-13.88667,0.01080092,232.3092,4.42069,40.25065,0.01080092,44.88781,4.361021,0.1545584,-14.38485,0.01492302,227.3507,4.060757,39.75247,0.01492302,14.28216,3.489381,0.1450692,-14.47924,0.01775654,226.6148,4.417571,39.65808,0.01775654,11.52787,42.73317,0.02173386,0.8704291,5.625656,0.03074239,43.69978,0.02173386,-0.06575466,0.03764911,-999.0,163451784240244753,178.42406060239713,46.21171680973231,0.0032826499082148,3.3550700209161732e-06,0.0053638000972568,4.442869794729631e-06,15.61359977722168,0.0070824399590492,4.933459877065616e-06,0.0083578499034047,1.181940024252981e-05,0.0102733001112937,2.2554799215868115e-05,16,41,13,13,15,1.2974200248718262,1.228559970855713,1.2625206168392455,0.1153032658942582,1,True,ok,,17.358240000000002,6.075384000000001,12.150768000000001,9.624213528029172,True,resolved
39,barred,42,barred,z_0.10_masked/t181.8326+24.1989.r_ellipse.txt,181.8326,24.1989,0.142256552286467,True,0.37,28.166932762034772,37.92270066666668,61.16,0.1,21.44,23.81,11938,242.79,241.15,120719.81+241155.9,spec-2656-54484-0131,181.8326,24.19886,0.05026987,-21.33215,227.5738,2.198921,-12.97321,0.002385148,963.7968,8.2023,41.82477,0.002385148,110.3359,54.32407,0.8736766,-13.5319,0.006066058,1057.644,18.732,41.26609,0.006066058,38.12799,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.012752,0.5255992,-14.5698,0.04477556,357.729,21.18682,40.22818,0.04477556,15.10428,1.454545,0.168145,-15.11079,0.05046263,357.1708,21.05822,39.68719,0.05046263,4.28717,4.470397,0.5195699,-14.63238,0.05046183,357.7882,21.78754,40.16561,0.05046183,12.74703,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,43.138,0.01098714,0.9127334,6.156888,0.01615863,44.10461,0.01098714,-0.1921551,0.01954018,-999.0,137031818325819164,181.83253703829723,24.19884059220571,0.0019555599428713,4.074900061823428e-06,0.0034359900746494,4.222610186843667e-06,17.04829978942871,0.0044027902185916,6.337690138025209e-06,0.0048733497969806,1.432289991498692e-05,0.0054285698570311,2.3538899768027477e-05,6,13,12,8,7,1.010769963264465,1.00108003616333,1.0059133319414744,0.2974609367966356,1,True,ok,,15.77928,5.522748,11.045496,10.980564278516436,True,resolved
40,barred,43,barred,z_0.10_masked/t184.2157+37.9106.r_ellipse.txt,184.2157,37.9106,0.0723980895652158,True,0.28,43.48381898007677,-34.70178,37.97,0.25,8.26,-25.03,12219,241.16,241.76,121651.75+375438.0,spec-2001-53493-0170,184.2157,37.91058,0.06302489,-20.79667,117.8882,3.260079,-13.54401,0.008193922,1189.396,33.46181,41.46346,0.008193922,33.92818,29.25685,1.968351,-14.09545,0.02156069,1086.929,84.96373,40.91201,0.02156069,12.67563,86.32758,2.428915,-13.68768,0.007828639,280.6934,2.631991,41.31979,0.007828639,148.3789,15.59339,1.007097,-14.39568,0.01902737,248.6008,7.189525,40.61179,0.01902737,40.51034,7.877032,0.4459308,-14.6549,0.0244537,245.8718,6.081816,40.35257,0.0244537,22.11162,24.51357,1.365963,-14.17659,0.02445719,245.2406,6.484507,40.83088,0.02445719,66.03243,17.27763,0.6602451,-14.38771,0.006125449,285.8166,2.39871,40.61975,0.006125449,29.11799,48.53378,0.799699,-13.91847,0.006124924,281.5306,2.730116,41.08899,0.006124924,86.7843,14.15757,0.3533223,-14.45287,0.01027212,285.2311,2.625293,40.5546,0.01027212,24.49245,13.42896,0.3555868,-14.47601,0.01053429,279.2013,2.891157,40.53145,0.01053429,23.63467,42.92625,0.05234368,0.441944,6.2501,0.07186614,43.89286,0.05234368,-0.4971171,0.08890784,0.6490489,153491842156903309,184.2156838779203,37.910576287682886,0.0008450180175714,1.633060037420364e-06,0.0015254199970513,2.8996601031394675e-06,11.666600227355955,0.0019343399908393,2.3390100523101864e-06,0.0022945699747651,6.6996499299420975e-06,0.0028921400662511,1.103409977076808e-05,18,24,18,25,13,1.3560999631881714,1.3063900470733645,1.331012958143377,0.0968706733411672,1,True,ok,,9.79626,3.4286909999999997,6.857381999999999,5.152002433969783,True,resolved
41,barred,44,barred,z_0.10_masked/t184.5567+26.4050.r_ellipse.txt,184.5567,26.405,0.1485533285787434,True,0.28,36.18190116522335,41.64082666666666,34.52,0.18,9.09,27.59,12244,241.36,240.94,121813.61+262418.1,spec-2231-53816-0207,184.5567,26.40504,0.06334908,-20.05417,108.6116,2.256424,-13.6986,0.006067453,1631.024,24.84223,41.31374,0.006067453,29.91211,31.37325,1.081897,-14.20949,0.0115043,1681.389,64.83884,40.80286,0.0115043,11.85199,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.347938,0.05914647,-15.31801,0.01091225,210.907,5.781945,39.69433,0.01091225,10.20125,7.379228,0.1861409,-14.83968,0.01091256,206.9579,5.343249,40.17266,0.01091256,31.65184,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,42.37324,0.0921571,0.2276245,6.455191,0.05330798,43.33985,0.0921571,-1.255218,0.1064644,-999.0,139681845567196590,184.55671050309027,26.405034091088144,0.0004615419893525,2.0503900941548636e-06,0.0007759379805065,1.6598600041106693e-06,8.123100280761719,0.0010872000129893,2.140219976354274e-06,0.0012471600202843,4.435160008142702e-06,0.0014872499741613,8.195380360120907e-06,10,18,15,24,15,1.0564600229263306,0.9980340003967284,1.0268315455518424,0.1273148637554986,2,True,ok,,8.906160000000002,3.1171560000000005,6.234312000000001,6.071406772616769,True,resolved
42,barred,45,barred,z_0.05_masked/t189.2132+45.6512.r_ellipse.txt,189.2132,45.6512,0.1436500443177469,True,0.62,22.065474993378995,24.630384333333335,81.4,0.07,23.58,81.15,12784,242.59,242.25,123651.18+453904.1,spec-1372-53062-0412,189.2132,45.65116,0.03034499,-21.10007,166.0278,3.836858,-13.08352,0.007367755,1066.043,29.54318,41.25491,0.007367755,58.3345,42.91615,1.353575,-13.66767,0.00920982,1276.121,34.14391,40.67076,0.00920982,20.21113,10.75312,2.334122,-14.29943,0.09175449,413.7466,10.51742,40.039,0.09175449,13.21012,2.44788,0.2878115,-14.955,0.04673919,208.6392,5.914954,39.38343,0.04673919,9.319912,4.213595,0.1784956,-14.6667,0.01804468,207.3171,5.434606,39.67174,0.01804468,18.12772,13.07237,0.5520018,-14.18831,0.01804448,210.1033,6.095443,40.15012,0.01804448,52.3916,8.149472,0.2600179,-14.37294,0.01341348,417.2281,10.24242,39.96549,0.01341348,11.03504,24.09863,0.7644113,-13.90374,0.01341461,412.5866,11.15183,40.43469,0.01341461,32.72185,8.557625,0.3016965,-14.34677,0.0146157,414.8953,10.9804,39.99166,0.0146157,11.50044,6.856743,0.2907981,-14.44025,0.01787373,411.4935,11.02668,39.89818,0.01787373,9.329741,42.34716,0.05151659,0.3293821,6.168287,0.03282565,43.31377,0.05151659,-0.9943947,0.06108586,0.7655205,162781892132522060,189.21323676556497,45.65115911672406,0.0045218300074338,3.506600023683859e-06,0.0075035798363387,4.989869921701029e-06,19.97529983520508,0.0089056901633739,5.243729901849292e-06,0.0106995003297925,1.1567200090212282e-05,0.012971700169146,2.0714400307042524e-05,18,28,19,20,15,1.1586699485778809,1.1336699724197388,1.1461017968085847,0.1738443877797387,1,True,ok,,21.0012,7.35042,14.70084,12.826818735417486,True,resolved
43,barred,46,barred,z_0.05_masked/t196.2373+39.9249.r_ellipse.txt,196.2373,39.9249,0.1210981049591007,True,0.42,23.7434553648393,-54.461555,74.0,0.07,17.72,17.67,13579,240.95,242.59,130456.95+395529.7,spec-2088-53493-0397,196.2373,39.92493,0.02744432,-20.58341,42.14838,0.6620826,-13.78183,0.005700012,1318.395,23.52948,40.46625,0.005700012,36.20999,12.82372,0.6913173,-14.33596,0.021187,1625.347,106.362,39.91212,0.021187,7.236082,2.843083,0.1759159,-15.0158,0.02552094,222.8401,6.131024,39.23228,0.02552094,17.97602,1.119837,0.1393539,-15.46297,0.05298704,213.158,6.421562,38.78511,0.05298704,5.995539,1.422738,0.05421587,-15.28294,0.01664981,212.4059,6.046369,38.96514,0.01664981,8.960303,4.450549,0.1709812,-14.8046,0.01665055,216.5921,6.773203,39.44348,0.01665055,25.7513,1.0484,0.03223967,-15.37115,0.01349937,230.0096,7.165375,38.87693,0.01349937,7.643377,3.054322,0.09430472,-14.90208,0.01350415,221.3177,5.869151,39.34599,0.01350415,23.52674,0.8898894,0.06362211,-15.45615,0.03084209,223.7752,6.203077,38.79193,0.03084209,6.336107,0.8056525,0.06433344,-15.48504,0.0344672,220.6665,5.815622,38.76304,0.0344672,6.054219,41.84334,0.06257578,0.4000974,6.126927,0.06343288,42.80995,0.06257578,-1.456853,0.08910364,-999.0,155911962373340518,196.2373347982854,39.924926538438264,0.0030648899264633,4.3382101466704626e-06,0.0053615500219166,6.217680038389517e-06,21.683000564575195,0.006279719993472,4.506040113483323e-06,0.008320240303874,1.1152599654451478e-05,0.0095692398026585,2.151989974663593e-05,10,26,11,18,13,1.210170030593872,1.1525399684906006,1.1810035262135885,0.1354886471998529,1,True,ok,,19.092,6.682199999999999,13.364399999999998,11.316138947398029,True,resolved
44,barred,47,barred,z_0.10_masked/t197.8150+18.6309.r_ellipse.txt,197.815,18.6309,0.0770503979239076,True,0.46,29.04152154089802,-31.80494666666667,31.38,0.11,11.0,33.87,13768,242.19,241.82,131115.60+183751.1,spec-2618-54506-0316,197.815,18.63088,0.09425858,-20.73802,74.26207,1.706372,-13.90364,0.007508678,1852.612,38.79448,41.48486,0.007508678,22.72684,24.06682,1.317895,-14.36929,0.02016574,2069.073,123.7176,41.01921,0.02016574,7.22304,12.44701,0.5423788,-14.74286,0.01389357,267.6819,6.347827,40.64564,0.01389357,32.1981,4.240654,0.398806,-15.21765,0.03416246,316.5797,17.32517,40.17085,0.03416246,9.696376,2.625163,0.400866,-15.30545,0.06634063,316.1305,17.36571,40.08305,0.06634063,7.734878,8.342196,1.280712,-14.82705,0.06633633,317.8459,16.96605,40.56145,0.06633633,22.82409,2.654465,0.07943134,-15.3413,0.01288127,274.3012,5.774202,40.0472,0.01288127,7.926579,7.70177,0.2275099,-14.8722,0.01288747,265.8185,6.798274,40.5163,0.01288747,23.95176,3.267757,0.1676984,-15.24966,0.02201266,270.0994,6.372155,40.13885,0.02201266,9.737584,2.321507,0.1606997,-15.39034,0.02962882,263.8798,6.37115,39.99816,0.02962882,7.154001,42.31254,0.2904756,0.419132,6.541063,0.1406539,43.27915,0.2904756,-1.401792,0.3227377,-999.0,130351978149667657,197.81499226923097,18.63086998166689,0.0004028709954582,1.6797199577922584e-06,0.0006891069933772,2.2218800950213335e-06,7.756849765777588,0.0009406700264662,2.09577001442085e-06,0.0010262200376018,4.000330136477714e-06,0.0012942800531163,1.0400999599369244e-05,13,16,9,10,12,1.0831600427627563,0.9768509864807128,1.0286330523025642,0.1112374046664589,1,True,ok,,8.09604,2.833614,5.667228,5.509474916554626,True,resolved
45,barred,48,barred,z_0.10_masked/t199.5180+41.2930.r_ellipse.txt,199.518,41.293,0.1418978767915751,True,0.35,23.635471861648533,20.729371666666665,55.6,0.08,8.26,31.57,13945,241.31,241.81,131804.32+411734.6,spec-1460-53138-0004,199.518,41.29296,0.0672392,-21.54611,77.06963,2.036602,-13.78068,0.006807173,1200.907,26.93129,41.28738,0.006807173,32.91551,28.10349,1.289886,-14.16184,0.01626358,1571.996,81.8949,40.90623,0.01626358,9.003472,17.34392,0.825381,-14.4792,0.01118595,196.0185,3.317731,40.58886,0.01118595,58.9341,4.457819,0.3238676,-15.02177,0.02712975,205.5317,7.239046,40.0463,0.02712975,13.77679,1.36186,0.07940178,-15.46199,0.02512166,203.9957,6.722456,39.60607,0.02512166,4.98276,4.23188,0.24569,-14.98362,0.02512506,206.951,7.467464,40.08445,0.02512506,14.28289,2.759597,0.07214009,-15.21248,0.01092613,195.5587,3.227334,39.85559,0.01092613,11.03573,8.098414,0.2083286,-14.74336,0.01092847,200.1219,3.620323,40.32471,0.01092847,29.94849,2.063885,0.1348764,-15.35651,0.02800026,197.2273,3.612158,39.71156,0.02800026,7.446351,1.552765,0.1286092,-15.47017,0.03570966,198.6406,3.723151,39.5979,0.03570966,5.593668,42.85332,0.05202103,1.131151,6.29656,0.0509468,43.81993,0.05202103,-0.6165065,0.07281321,-999.0,157551995180082192,199.51801795765857,41.29296225263861,0.0015680500073358,4.038489805680001e-06,0.0025929498951882,5.650460025208304e-06,15.945300102233888,0.0034668699372559,5.1377001000219025e-06,0.003795119933784,8.95528955879854e-06,0.0041170702315866,1.5946199710015208e-05,8,22,9,17,12,1.1204099655151367,1.1082299947738647,1.114303338515786,0.1443105277853012,1,True,ok,,14.344800000000001,5.0206800000000005,10.041360000000001,9.011334394254575,True,resolved
