,raMean,decMean,gMeanKronMag,rMeanKronMag,iMeanKronMag,zMeanKronMag,yMeanKronMag,gMeanKronMagErr,rMeanKronMagErr,iMeanKronMagErr,zMeanKronMagErr,yMeanKronMagErr,spec_redshift,spec_redshift_error
727,5.782234380905133,-10.579466544505564,18.93880081176757,17.86750030517578,17.446300506591797,17.24020004272461,17.08609962463379,0.0257060006260871,0.0069320001639425,0.0091580003499984,0.0098280003294348,0.0129920002073049,0.5360737,0.0001194757
728,5.797825405805208,-10.697005987847636,18.652299880981445,17.494800567626953,17.061100006103516,16.89150047302246,16.743000030517578,0.0206850003451108,0.0122689995914697,0.0314650014042854,0.0216659996658563,0.0159610006958246,0.4586504,0.0001072355
729,5.8088495256807775,-11.061771007484952,18.606000900268555,17.77199935913086,17.328899383544922,17.100799560546875,16.975400924682617,0.0162220001220703,0.0087999999523162,0.0101340003311634,0.0093369996175169,0.0194860007613897,0.05862467,1.927775e-05
730,5.8121614079983415,-10.615862766868087,18.28770065307617,17.322099685668945,16.890899658203125,16.682899475097656,16.59320068359375,0.010076000355184,0.006618000101298,0.0082820001989603,0.0075579998083412,0.0269310008734464,0.0549873,4.903731e-06
731,5.858229733663943,-10.780235746120525,18.494400024414062,17.500699996948242,17.111499786376953,16.939699172973633,16.825199127197266,0.0182559993118047,0.004046999849379,0.0171600002795457,0.0170089993625879,0.0196800008416175,0.3158264,4.771509e-05
732,5.871279364929049,-10.737605616365148,21.24410057067871,19.948299407958984,19.397300720214844,19.004499435424805,18.87859916687012,0.0541299991309642,0.0357379987835884,0.0297369994223117,0.0545650012791156,0.0755539983510971,0.0790453,2.385818e-05
733,5.87398696021235,-10.836309568753212,19.909099578857425,18.37030029296875,17.79330062866211,17.603099822998047,17.39590072631836,0.0354809984564781,0.0124599998816847,0.0156220002099871,0.0165350008755922,0.0230000000447034,0.5507829,0.0002566706
734,5.877262462647272,-11.131734992998494,21.37380027770996,19.727500915527344,18.92200088500977,18.54599952697754,18.47900009155273,0.151090994477272,0.0238680001348257,0.0154529996216297,0.0289750006049871,0.0520949997007846,0.1682418,4.42788e-05
735,5.888098785960094,-11.079534919061704,17.190399169921875,16.667699813842773,16.347400665283203,16.320899963378906,16.697799682617188,0.0065939999185502,0.0084319999441504,0.0050409999676048,0.0103049995377659,0.0523209981620311,0.3029743,6.252011e-05
736,5.933375849857961,-10.834379001403793,18.852500915527344,17.791000366210938,17.31439971923828,17.124399185180664,17.08370018005371,0.0277740005403757,0.0066769998520612,0.0109820002689957,0.016372000798583,0.0354849994182586,0.08515388,1.1285e-05
737,5.949973877886029,-10.973040237616129,18.27569961547852,17.31450080871582,16.886600494384766,16.697500228881836,16.5039005279541,0.0163570009171962,0.0056670000776648,0.0074840001761913,0.013238999992609,0.0176619999110698,0.5979889,0.0001499824
738,5.959944607491911,-10.62512858309474,18.1963005065918,17.203899383544922,16.757600784301758,16.531299591064453,16.391799926757812,0.012373000383377,0.0045440001413226,0.0111520001664757,0.0123800002038478,0.0132330004125833,0.1135081,2.70306e-05
739,5.974784948003278,-11.210007932930512,19.82169914245605,18.262300491333008,17.598899841308594,17.41699981689453,17.214099884033203,0.0556139983236789,0.0200730003416538,0.006963999941945,0.0171050000935792,0.0283439997583627,0.07813556,1.921684e-05
740,6.089022033344936,-10.748472493175507,18.84040069580078,18.006799697875977,17.60759925842285,17.44529914855957,17.371200561523438,0.0341899991035461,0.0098010003566741,0.0093769999220967,0.0102610001340508,0.0314840003848075,0.4767064,0.0001008487
741,6.124848514141498,-10.839717653825735,17.953800201416016,17.42690086364746,17.063899993896484,17.021499633789062,16.996200561523438,0.0153569998219609,0.0120540000498294,0.010657999664545,0.0217000003904104,0.0422750003635883,0.1824246,3.498324e-05
742,6.128136583149532,-10.705728732937985,16.30120086669922,15.670000076293944,15.28159999847412,15.126299858093262,15.00409984588623,0.0039160000160336,0.0047630001790821,0.0065629999153316,0.0051580001600086,0.0221820008009672,0.07285225,1.626786e-05
743,6.128390729124058,-11.08490167423986,17.123699188232422,16.331899642944336,15.94260025024414,15.735799789428713,15.508999824523926,0.0265410002321004,0.011451999656856,0.0174279995262622,0.0129530001431703,0.0200820006430149,0.05432545,5.845543e-06
744,6.152579454360088,-11.244068279950326,17.971200942993164,16.855100631713867,16.38159942626953,16.152999877929688,16.156400680541992,0.0124350003898143,0.008636999875307,0.0063849999569356,0.0095750000327825,0.0273000001907348,0.304626,1.484377e-05
745,6.161688153864412,-10.8653155878343,19.02829933166504,17.890300750732422,17.44809913635254,17.273000717163086,17.35460090637207,0.0296689998358488,0.0144220003858208,0.0265289992094039,0.0193860009312629,0.0469390004873275,0.3247754,0.000100894
746,6.185908861363653,-10.815595150045198,18.85029983520508,17.92530059814453,17.444000244140625,17.23430061340332,17.17799949645996,0.0272400006651878,0.0116999996826052,0.0134420003741979,0.0139910001307725,0.0363209992647171,0.4805367,0.0001638078
747,6.188054703637738,-10.793461268706311,18.718900680541992,17.92289924621582,17.56760025024414,17.333499908447266,17.29450035095215,0.0086399996653199,0.0110609997063875,0.0175570007413625,0.010037999600172,0.0315309986472129,0.1530992,2.783527e-05
748,6.19368054,-10.6823771,-999.0,17.47010040283203,-999.0,16.916099548339844,16.812400817871094,-999.0,0.0100330002605915,-999.0,0.0252269990742206,0.0403640009462833,0.5988007,0.0001171861
749,6.197560207140187,-11.249474624894434,18.85020065307617,17.761199951171875,17.273700714111328,17.13610076904297,17.023300170898438,0.0187880005687475,0.0126670002937316,0.0091289998963475,0.019548000767827,0.043673001229763,0.1704718,2.927281e-05
750,6.211998444493564,-10.723675643297597,20.392900466918945,19.39259910583496,19.073299407958984,18.88800048828125,18.72439956665039,0.0512819997966289,0.0272049997001886,0.0231330003589391,0.0302259996533393,0.0470129996538162,0.06944235,8.79549e-06
751,6.218891763576627,-10.63879788508717,18.49169921875,17.818899154663086,17.36549949645996,17.214000701904297,17.052600860595703,0.0100640002638101,0.0086380001157522,0.0041080000810325,0.0146150002256035,0.0288309995085001,0.07710976,2.039476e-05
752,6.2314724119243685,-10.731480618316684,18.67709922790528,17.714500427246094,17.234899520874023,17.029199600219727,16.92799949645996,0.0108460001647472,0.0079060001298785,0.0092559996992349,0.014801999554038,0.0112460004165768,0.09123056,2.440113e-05
753,6.259303714909534,-11.17774075394429,15.800700187683104,15.246500015258787,14.901300430297852,14.77589988708496,14.620599746704102,0.0058920001611113,0.0079840002581477,0.010852999985218,0.0057359999045729,0.0180849991738796,0.1867706,3.517678e-05
754,6.2632871435492525,-11.152762966989954,19.06110000610352,18.486900329589844,18.16209983825684,18.13870048522949,17.99880027770996,0.0195359997451305,0.0166679993271827,0.0146989999338984,0.0228610001504421,0.0427800007164478,0.4430928,0.0001001159
755,6.267364072719431,-10.857447917740323,18.53319931030273,17.772499084472656,17.432600021362305,17.324899673461914,17.282100677490234,0.0149010000750422,0.0191440004855394,0.0238940007984638,0.0176040008664131,0.0277089998126029,0.3238195,5.94757e-05
756,6.2683037600961296,-10.777677689683836,17.36750030517578,16.757400512695312,16.384700775146484,16.26300048828125,16.273000717163086,0.0091479998081922,0.0042409999296069,0.0091749997809529,0.0221800003200769,0.0367200002074241,0.1036285,1.833947e-05
757,6.318040472888305,-11.128984156145648,18.53870010375977,17.513099670410156,17.069499969482422,16.919599533081055,16.879199981689453,0.0115649998188018,0.0130540002137422,0.0146589996293187,0.0103040002286434,0.0322070010006427,0.5181057,0.0002041115
758,6.328414619418714,-10.768012766503652,20.335599899291992,18.90449905395508,18.30660057067871,18.060800552368164,17.969900131225586,0.0354500003159046,0.0163749996572732,0.0138330003246665,0.0149539997801184,0.0375539995729923,0.2907453,8.873735e-05
759,6.348265694748268,-10.746809947564095,20.137800216674805,18.7637996673584,18.093900680541992,17.841299057006836,17.751300811767578,0.0643490031361579,0.0128589998930692,0.026282999664545,0.0202859994024038,0.0406900011003017,0.4798467,0.0001000015
760,6.361666228057381,-11.046196512454555,17.657699584960938,17.144800186157227,16.770700454711914,16.682300567626953,16.614099502563477,0.0135949999094009,0.0062029999680817,0.0095009999349713,0.0087620001286268,0.0193739999085664,0.1992666,5.247142e-05
761,6.381053795491803,-10.672849902613146,18.998699188232425,18.375099182128903,18.16860008239746,17.84630012512207,17.917699813842773,0.0142850000411272,0.0115019995719194,0.0131109999492764,0.0245290007442235,0.0345089994370937,0.0684543,6.271622e-06
762,6.403312816338546,-11.061271353544146,18.524900436401367,17.519699096679688,17.08169937133789,16.905000686645508,16.736499786376953,0.0339049994945526,0.0074080000631511,0.0072960001416504,0.018937999382615,0.0078800003975629,0.08423247,1.857082e-05
763,6.408613643745087,-11.252821865567125,17.33799934387207,16.32309913635254,15.913399696350098,15.70709991455078,15.653599739074709,0.0041189999319612,0.0106340004131197,0.0073250001296401,0.0168500002473592,0.0199720002710819,0.1528167,4.083672e-05
764,6.423086279638584,-11.081472341757202,18.070600509643555,17.413799285888672,17.084199905395508,16.940799713134766,16.971900939941406,0.0246259998530149,0.0074300002306699,0.0164899993687868,0.0177529994398355,0.0488969981670379,0.3155785,7.221336e-05
765,6.4292701547115865,-10.697995907225549,18.853500366210938,18.012800216674805,17.562999725341797,17.327800750732422,17.311199188232422,0.0206489991396665,0.0114620001986622,0.010955000296235,0.0144260004162788,0.0595959983766078,0.6916906,0.00023411
766,6.448327613483554,-10.744314687410704,20.437000274658203,18.82609939575196,18.21759986877441,17.937700271606445,17.903799057006836,0.0594400018453598,0.023514000698924,0.0111670000478625,0.0216390006244182,0.0235409997403621,0.5385635,9.745218e-05
767,6.473506793617355,-11.089793392572284,18.270299911499023,17.58609962463379,17.274799346923828,17.121000289916992,16.981700897216797,0.0051919999532401,0.0073699997738003,0.0128750000149011,0.0126369995996356,0.0047769998200237,0.2907822,5.438214e-05
768,6.569472317351448,-10.70099251349863,16.555700302124023,16.139799118041992,15.900799751281738,15.866700172424316,15.957200050354004,0.0156260002404451,0.0054089999757707,0.0055300001986324,0.0128730004653334,0.0478129982948303,0.1080825,2.798392e-05
769,6.606566935067519,-10.850509895955396,17.751699447631836,16.94179916381836,16.45479965209961,16.2455997467041,16.167200088500977,0.0096119996160268,0.0016159999649971,0.0069160000421106,0.0074280002154409,0.0149459997192025,0.07753856,1.918147e-05
770,6.616230841643737,-10.882681173335662,18.358800888061523,17.37019920349121,16.828399658203125,16.478099822998047,16.361799240112305,0.0167449992150068,0.0048239999450743,0.0104759996756911,0.005020999815315,0.0288600008934736,0.3058655,4.092802e-05
771,6.640038686917702,-10.77910664327282,16.816299438476562,16.140199661254883,15.767000198364258,15.701600074768066,15.47350025177002,0.0103569999337196,0.0244800001382827,0.0206790007650852,0.0657360032200813,0.0231609996408224,0.5153078,0.0001327529
772,6.6447529245500405,-10.988325234159277,18.48310089111328,17.788000106811523,17.3125,17.260299682617188,17.293899536132812,0.0230119992047548,0.0145110003650188,0.0245280005037784,0.0224040001630783,0.0166609995067119,0.5465844,9.655406e-05
773,6.64747431,-10.73184344,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.08175612,1.271668e-05
774,6.648378735489791,-11.111955344547104,18.7101993560791,17.82200050354004,17.401199340820312,17.237699508666992,17.11639976501465,0.015634000301361,0.0076089999638497,0.0094010001048445,0.0121240001171827,0.0176999997347593,0.1041985,2.726105e-05
775,6.68588696,-10.98090249,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.07727703,1.147987e-05
776,6.692521133543505,-10.960788944482774,18.34149932861328,17.63249969482422,17.1737003326416,17.282800674438477,17.418399810791016,0.0290329996496438,0.0156039996072649,0.0100149996578693,0.0173969995230436,0.0484259985387325,0.1150753,3.52915e-05
777,6.693131949375564,-10.846916459466962,18.03779983520508,17.273700714111328,16.848600387573242,16.664400100708008,16.55229949951172,0.0166849996894598,0.0102519998326897,0.0067569999955594,0.0200280006974935,0.0186769999563694,0.08732296,9.903237e-06
778,6.703566441597649,-10.976773822909502,18.081100463867188,17.462900161743164,17.0585994720459,16.964399337768555,16.913799285888672,0.0276880003511905,0.010857000015676,0.0104369996115565,0.0117199998348951,0.0596170015633106,0.5560959,0.0001062723
779,6.71539409764388,-11.099977005451723,17.885099411010742,17.028799057006836,16.683700561523438,16.444900512695312,16.47209930419922,0.0125569999217987,0.0122010000050067,0.0127790002152323,0.0131940003484487,0.0201239995658397,0.08967102,3.18651e-05
780,6.72088646342485,-10.857701553788958,18.0442008972168,16.908300399780273,16.43280029296875,16.22960090637207,16.35770034790039,0.0207919999957084,0.0103820003569126,0.009438999928534,0.0157389994710683,0.0241180006414651,0.1149131,2.624637e-05
781,6.780206711737248,-11.081024663783568,17.579200744628906,16.846500396728516,16.36370086669922,16.15410041809082,16.03070068359375,0.0098909996449947,0.0064810002222657,0.0066370000131428,0.0096570001915097,0.0341360010206699,0.2845609,6.406684e-05
782,6.783791533219491,-10.962645383866525,18.90999984741211,17.973499298095703,17.554500579833984,17.419599533081055,17.331100463867188,0.0229279994964599,0.0105590000748634,0.0218749996274709,0.0124920001253485,0.035360001027584,0.09760695,1.157931e-05
783,6.792849301448517,-10.745436661232162,17.536500930786133,16.976200103759766,16.670499801635742,16.53569984436035,16.5846004486084,0.0121379997581243,0.0201949998736381,0.0116820000112056,0.0050590001046657,0.0358280017971992,0.3908504,9.679082e-05
784,6.81616089,-11.0280293,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.2314666,2.675413e-05
785,6.835522370332786,-10.753126680598465,18.36520004272461,17.659700393676758,17.28059959411621,17.091999053955078,17.140199661254883,0.017705999314785,0.012717000208795,0.0259409993886947,0.0134389996528625,0.0290910005569458,0.09149973,1.783687e-05
786,6.8446070918458535,-10.799767637911218,19.78280067443848,18.166200637817383,17.496700286865234,17.24020004272461,17.23349952697754,0.0311290007084608,0.0138849997892975,0.0182569995522499,0.0197030007839202,0.022851999849081,0.2488477,4.693478e-05
787,6.854925529737391,-11.14519614257719,19.008100509643555,18.10149955749512,17.611000061035156,17.327600479125977,17.09600067138672,0.016720000654459,0.0127680003643035,0.0090690003708004,0.0133109996095299,0.0206020008772611,0.1848701,1.691451e-05
788,6.85606655742528,-11.18612288969644,18.374399185180664,17.570199966430664,17.077600479125977,16.92099952697754,16.736600875854492,0.0149819999933242,0.0071930000558495,0.0111910002306103,0.0122689995914697,0.0169300008565187,0.5486084,0.0002022337
789,6.866222874027262,-10.959517359527704,17.437599182128906,17.345800399780273,16.977100372314453,17.181400299072266,17.11720085144043,0.0084309997037053,0.0095049999654293,0.0072070001624524,0.0171230006963014,0.0207919999957084,0.3066281,4.8154e-05
790,6.869563242405968,-11.20169307293174,18.800500869750977,17.77720069885254,17.29490089416504,17.07699966430664,16.968399047851562,0.0185330007225275,0.0099419998005032,0.0091610001400113,0.015162999741733,0.0205569993704557,0.07833349,9.460977e-06
791,6.877178729780935,-11.113393870209118,16.894500732421875,16.403499603271484,16.069400787353516,15.954400062561035,15.794500350952148,0.0088020004332065,0.0043460000306367,0.0077289999462664,0.0109010003507137,0.034910999238491,0.5968378,0.0001129727
792,6.884873694188772,-11.059142087675829,18.013999938964844,17.201200485229492,16.813199996948242,16.579599380493164,16.422500610351562,0.0100919995456933,0.0049589998088777,0.0049310000613331,0.0098759997636079,0.0138999996706843,0.6776544,0.0001555245
793,6.921902244742984,-10.89568940917578,18.4113998413086,17.64299964904785,17.22960090637207,17.025100708007812,17.014999389648438,0.0075019998475909,0.0053710001520812,0.0063330000266432,0.0064900000579655,0.03158999979496,0.3384299,0.000105522
794,6.9400682886564775,-10.770380587344018,18.17639923095703,17.085800170898438,16.598499298095703,16.328699111938477,16.27790069580078,0.0187149997800588,0.0103770000860095,0.0077789998613297,0.0212110001593828,0.0229429993778467,0.4702736,6.361505e-05
795,6.972960753414303,-11.141695549433424,17.99690055847168,17.380800247192383,17.04560089111328,16.893600463867188,17.032400131225586,0.0089269997552037,0.0118469996377825,0.0092070000246167,0.0145319998264312,0.0300350002944469,0.6962161,0.0001845825
796,6.981469308441287,-10.784152167127164,17.681900024414062,17.053699493408203,16.675800323486328,16.587600708007812,16.534099578857422,0.0273560006171464,0.0162569992244243,0.0252330005168914,0.0214419998228549,0.0418700017035007,0.07657287,9.295088e-06
797,6.994016434341926,-11.093648150599243,20.17020034790039,18.628999710083008,18.0310001373291,17.821199417114258,17.759899139404297,0.0426869988441467,0.0183489993214607,0.0147040002048015,0.0256399996578693,0.0344800017774105,0.2179424,5.750941e-05
798,7.005887527879175,-11.106852830233471,17.551599502563477,16.579500198364258,16.163700103759766,15.962900161743164,15.75749969482422,0.0293170008808374,0.0063939997926354,0.0083240000531077,0.0398700013756752,0.0329939983785152,0.5533793,0.0001858939
799,7.011600678592467,-11.043996800472415,18.781700134277344,17.870800018310547,17.38409996032715,17.15019989013672,17.0221004486084,0.0153050003573298,0.0143139995634555,0.0060169999487698,0.0181169994175434,0.0353249981999397,0.5234789,0.0001827594
800,7.01606188758183,-11.11122263211963,17.154499053955078,16.31679916381836,15.899900436401367,15.687199592590332,15.528800010681152,0.0051919999532401,0.0104050002992153,0.0122170001268386,0.0352119989693164,0.0281889997422695,0.3478064,7.245231e-05
801,7.046667368265053,-11.177781034480178,17.69659996032715,17.218599319458008,16.83880043029785,16.79520034790039,16.596399307250977,0.0102819995954632,0.0052519999444484,0.0073420000262558,0.0243609994649887,0.025645999237895,0.4259862,0.0001180693
802,7.074087468928042,-11.172298350627548,18.82670021057129,18.0905990600586,17.600000381469727,17.42840003967285,-999.0,0.0032440000213682,0.0299430005252361,0.0248770006000995,0.025968000292778,-999.0,0.5679337,0.0001230017
803,7.081321777971026,-11.208453039995762,17.944799423217773,16.888399124145508,16.34670066833496,16.091100692749023,16.019500732421875,0.006349999923259,0.0194169990718364,0.0094330003485083,0.0165609996765851,0.0133100003004074,0.08466908,5.641452e-06
804,7.124161266980928,-11.071807299562977,18.944700241088867,18.657100677490234,18.36230087280273,18.59029960632324,18.386999130249023,0.02360700070858,0.014742000028491,0.016279999166727,0.1327590048313141,0.0746160000562667,0.1055165,2.653854e-05
805,7.129026686164562,-11.15962162345872,19.684200286865234,17.954599380493164,17.288799285888672,17.064699172973633,17.12380027770996,0.0691260024905204,0.0183060001581907,0.0154740000143647,0.0198580008000135,0.0190750006586313,0.4709106,0.000176107
806,7.158086273895143,-10.766514547329692,19.82169914245605,18.451799392700195,17.93400001525879,17.663700103759766,17.471799850463867,0.0439319983124733,0.0340269990265369,0.0310110002756118,0.0325069986283779,0.0738319978117942,0.3314047,8.185441e-05
807,7.179729235397519,-10.836988618337248,20.808900833129883,19.11440086364746,18.597999572753903,18.199199676513672,18.16110038757324,0.1022780016064643,0.0206909999251365,0.0296379998326301,0.0342920012772083,0.0378339998424053,0.2190793,4.216567e-05
808,7.209841031336403,-10.967664562741671,18.83180046081543,17.859899520874023,17.401500701904297,17.284299850463867,17.290199279785156,0.0278370007872581,0.0179490000009536,0.0173899997025728,0.026605999097228,0.0354649983346462,0.5362031,0.0001077583
809,7.262746954660667,-11.063460893676789,16.792800903320312,16.14389991760254,15.753000259399414,15.615599632263184,15.417099952697754,0.005743000190705,0.0066650002263486,0.0040359999984502,0.0042179999873042,0.0094090001657605,0.1709064,2.898427e-05
810,7.268576437122311,-10.960148494295812,18.268199920654297,17.947200775146484,17.70240020751953,17.80780029296875,17.78849983215332,0.0281750001013278,0.0119740003719925,0.012419999577105,0.0391670018434524,0.0829730033874511,0.07955689,1.216259e-05
811,7.3358808024461455,-11.009822988480725,18.87700080871582,17.92449951171875,17.463300704956055,17.4335994720459,17.515399932861328,0.0222549997270107,0.0095049999654293,0.0168609991669654,0.0285860002040863,0.0338229984045028,0.1072251,3.719019e-05
812,7.402456166650567,-10.867751052985978,18.308399200439453,17.356199264526367,16.890499114990234,16.630699157714844,16.6648006439209,0.0139769995585083,0.0118199996650218,0.0049220002256333,0.0098169995471835,0.0116079999133944,0.1169754,1.935789e-05
813,7.409895327361411,-10.914988494979896,20.272300720214844,19.106199264526367,18.553300857543945,18.215700149536133,18.15089988708496,0.1205020025372505,0.0123260002583265,0.0330430008471012,0.026435999199748,0.0623809993267059,0.1525894,3.586825e-05
814,7.41418435526572,-10.835312183656326,17.96500015258789,17.639400482177734,17.28260040283203,17.144500732421875,17.28030014038086,0.0234249997884035,0.0215520001947879,0.0104620000347495,0.0285080000758171,0.0629350021481514,0.07655498,2.777379e-05
815,7.530450191848145,-11.113634794176855,-999.0,-999.0,-999.0,12.330699920654297,12.25749969482422,-999.0,-999.0,-999.0,0.0101490002125501,0.0338429994881153,0.4579332,7.28816e-05
816,7.551666350812376,-11.171071604354632,18.226600646972656,17.357999801635742,16.929500579833984,16.764299392700195,16.712099075317383,0.0149860000237822,0.0100959995761513,0.012873999774456,0.0151469996199011,0.0321730002760887,0.2615578,3.413441e-05
817,7.586893750367345,-10.825126706462324,18.1963005065918,17.122299194335938,16.657800674438477,16.411300659179688,16.311199188232422,0.0124289998784661,0.0078959995880723,0.0060189999639987,0.0156730003654956,0.0167079996317625,0.1663552,3.075196e-05
818,7.668116359576501,-11.108616729479127,18.76409912109375,17.9601993560791,17.434900283813477,17.21339988708496,17.10610008239746,0.0186209995299577,0.0085450001060962,0.0077039999887347,0.0104940002784132,0.0492749996483325,0.51835,0.0001437394
819,7.669425135143932,-11.1919006323769,18.02020072937012,17.652000427246094,17.364099502563477,17.332199096679688,17.340499877929688,0.0158420000225305,0.0098050003871321,0.0052640000358223,0.0157670006155967,0.0260419994592666,0.172309,8.527748e-06
820,7.783278422222387,-10.877633785140302,18.09259986877441,17.48150062561035,17.097200393676758,16.951499938964844,16.911399841308594,0.0113690001890063,0.0073009999468922,0.0105210002511739,0.0133640002459287,0.0343479998409748,0.5150845,9.982482e-05
821,7.848818708287605,-11.0253449417683,16.422300338745117,16.01099967956543,15.765899658203123,15.7121000289917,15.85669994354248,0.00617800001055,0.0213019996881485,0.0186899993568658,0.0102169997990131,0.0262509994208812,0.1161303,2.883383e-05
822,7.902357274198635,-10.888195016878427,-999.0,-999.0,-999.0,13.46399974822998,13.273200035095217,-999.0,-999.0,-999.0,0.0085300002247095,0.0062319999560713,0.1872312,3.430707e-05
823,7.938558632500128,-11.11584281525759,18.66010093688965,18.41069984436035,18.370500564575195,18.31889915466309,18.38969993591309,0.0172000005841255,0.0152399996295571,0.0276289992034435,0.0173380002379417,0.0937130004167556,0.2006014,4.363897e-05
824,7.975791992403229,-11.125320378044592,18.22769927978516,17.356800079345703,16.951499938964844,16.73390007019043,16.71470069885254,0.0063609997741878,0.0068959998898208,0.0134789999574422,0.008441999554634,0.0358080007135868,0.07171768,1.583444e-05
825,7.986557744971631,-11.015789697389692,16.116100311279297,14.970199584960938,14.602100372314451,14.683500289916992,14.928799629211426,0.1038279980421066,0.0075199999846518,0.0073600001633167,0.0964760035276413,0.0629319995641708,0.08875216,2.281212e-05
826,8.01170999639474,-11.082228155368394,18.69619941711425,17.896299362182617,17.421899795532227,17.235200881958008,17.169200897216797,0.0199710000306367,0.0108859995380043,0.012972000055015,0.0264459997415542,0.0288869999349117,0.08853999,7.59523e-06
827,8.045251451561528,-11.181822291284218,18.67140007019043,17.6343994140625,17.133899688720703,16.93670082092285,16.85650062561035,0.031539000570774,0.0132550001144409,0.0109949996694922,0.0181809999048709,0.0122180003672838,0.4775918,0.0001469018
828,8.047342059799954,-11.202281149904753,18.58889961242676,17.569000244140625,17.042499542236328,16.790000915527344,16.686399459838867,0.0171920005232095,0.00705899996683,0.0072829998098313,0.0159269999712705,0.0246249996125698,0.3309079,5.972317e-05
829,8.060288201268328,-11.11469239301879,17.774200439453125,16.96109962463379,16.507299423217773,16.321500778198242,16.119199752807617,0.0057680001482367,0.00512700015679,0.0096749998629093,0.0225980002433061,0.0238460004329681,0.2515555,5.542978e-05
830,8.084655974942251,-10.931165325042237,18.91029930114746,17.827499389648438,17.294599533081055,17.049299240112305,16.919099807739258,0.0147620001807808,0.0048090000636875,0.009112000465393,0.0231640003621578,0.0222270004451274,0.1689674,3.126523e-05
831,8.09388658952994,-11.115808582087183,18.12569999694824,17.62929916381836,17.345199584960938,17.19770050048828,17.018299102783203,0.0130709996446967,0.0080509996041655,0.0098660001531243,0.0138429999351501,0.0252069998532533,0.2100033,3.794025e-05
832,8.098944753883941,-10.9469142906061,18.782699584960938,17.801300048828125,17.35770034790039,17.131799697875977,17.024700164794922,0.0245190002024173,0.00853499956429,0.0083339996635913,0.0119080003350973,0.0144269997254014,0.5505221,0.0003919512
833,8.105002762793672,-10.910205683736551,17.670499801635742,16.453500747680664,16.00429916381836,15.821800231933594,15.630399703979492,0.0089509999379515,0.0129070002585649,0.0160280000418424,0.0194140002131462,0.0253730006515979,0.3986789,0.0001205842
834,8.11304281451351,-11.2400619233867,17.754100799560547,16.887699127197266,16.406600952148438,16.146299362182617,16.10700035095215,0.0084330001845955,0.012190000154078,0.0091690002009272,0.0085789998993277,0.0148839997127652,0.07339385,2.04304e-05
835,8.149296182685926,-11.068580309606135,20.788799285888672,19.52910041809082,19.07250022888184,18.82410049438477,18.569499969482425,0.0957700014114379,0.0633699968457222,0.0634329989552497,0.034035999327898,0.0379719994962215,0.5565868,0.0001652501
836,8.159365024170153,-11.032570492373576,18.62739944458008,17.698400497436523,17.262100219726562,17.073400497436523,16.905099868774414,0.0107519999146461,0.0079539995640516,0.007507000118494,0.0204160008579492,0.0102300001308321,0.07933248,7.56589e-06
837,8.186396299115144,-11.1616375817752,17.758399963378906,17.11549949645996,16.897199630737305,16.74250030517578,16.688899993896484,0.0186190009117126,0.0085410000756382,0.0591370016336441,0.0355589985847473,0.0242790002375841,0.5120907,0.0001185983
838,8.337196868298241,-11.006712500354904,17.073299407958984,16.50779914855957,16.071500778198242,15.987199783325195,15.778200149536133,0.0092850001528859,0.0066309999674558,0.0105529995635151,0.0205559991300106,0.0227349996566772,0.3174056,6.36758e-05
839,8.41448907,-11.06437832,18.515899658203125,18.085100173950195,-999.0,-999.0,-999.0,0.0285550002008676,0.1047499999403953,-999.0,-999.0,-999.0,0.3103434,5.945206e-05
840,8.621743728942565,-11.018197380202706,17.82539939880371,16.895000457763672,16.478700637817383,16.193500518798828,16.066600799560547,0.0285439994186162,0.0073150000534951,0.0093639995902776,0.0063689998351037,0.038086000829935,0.4794982,0.0001812683
841,8.672235425926239,-11.064378015954963,17.024799346923828,16.435199737548828,16.04509925842285,15.958499908447266,15.933500289916992,0.0094849998131394,0.011469000019133,0.008046000264585,0.010653999634087,0.0386070013046264,0.1192182,2.514511e-05
842,8.713233424977759,-11.171815116747386,18.78420066833496,17.763900756835938,17.263999938964844,17.069000244140625,17.004899978637695,0.0181879997253417,0.0092310002073645,0.0139309996739029,0.0160290002822875,0.0154889998957514,0.1633019,2.063056e-05
843,8.848404278934519,-11.129394076190955,17.922399520874023,17.350799560546875,17.108699798583984,17.08650016784668,17.400299072265625,0.0198040008544921,0.0303690005093812,0.0140479998663067,0.0320859998464584,0.0174560006707906,0.1148472,3.890257e-05
844,8.880409933554015,-11.15071755591634,20.57699966430664,19.084800720214844,18.46489906311035,18.23740005493164,18.09959983825684,0.0496760010719299,0.0197560004889965,0.0206279996782541,0.0345639996230602,0.0322580002248287,0.1913584,9.710225e-06
845,8.89015846231375,-11.054634317409104,19.186500549316406,17.782499313354492,17.194299697875977,17.01129913330078,16.958200454711914,0.0444520004093647,0.008208000101149,0.015099000185728,0.017485000193119,0.0370349995791912,0.3320479,7.860386e-05
846,8.909597916543484,-11.112615154004873,18.236299514770508,17.741600036621094,17.327199935913086,17.269500732421875,17.392200469970703,0.0278370007872581,0.0318429991602897,0.014805999584496,0.0201960001140832,0.0487280003726482,0.541181,0.0001682293
