objID,ra,dec
102230042434445374,4.24346706,-4.80425957
102230042437548092,4.24377818,-4.80197651
102230042441367745,4.2441376,-4.80221787
102230042441674756,4.24425311,-4.80461684
102230042453026071,4.24530768,-4.80362074
102230042453234293,4.2453521,-4.80514097
102230042453863477,4.24540813,-4.80584161
102230042456979598,4.24571176,-4.8006611
102230042457354177,4.24573713,-4.80519603
102230042457597697,4.24577977,-4.80232595
102230042457621190,4.24579293,-4.80775454
102230042459517297,4.24594949,-4.80260061
102230042460982115,4.24613701,-4.80696789
102230042465818252,4.24643806,-4.80170607
102230042466108936,4.24661114,-4.80123043
102230042474876623,4.24751874,-4.80321697
102230042475021328,4.24753076,-4.80761443
102230042476787558,4.24766539,-4.80238709
102230042478206170,4.24781904,-4.80353291
102230042482011429,4.24818997,-4.80748121
102230042482323791,4.24825935,-4.80556023
102230042486854918,4.248732026873304,-4.804609291487563
102230042487403352,4.24876733,-4.80592474
102230042488655344,4.24890509,-4.80426318
102230042490777734,4.249103467914157,-4.802349387135933
102230042492298560,4.24922925,-4.80155941
102230042496965300,4.2496854,-4.80426539
102230042498971721,4.24992654,-4.80729541
102230042500305857,4.25005755,-4.80384307
102230042504112175,4.25040911,-4.80686302
102230042505279346,4.25054596,-4.80095178
102230042506691911,4.2506647,-4.8070881
102230042507660850,4.25079202,-4.80802136
102230042510857459,4.2511062585946044,-4.802500937382001
102230042510912853,4.25108925,-4.80629987
102230042536245524,4.25364132,-4.80412979
102230042536787462,4.253724417995553,-4.802544632160596
102230042548776113,4.25491341,-4.80362293
102230042548842294,4.25488708,-4.8067703
102230042555850086,4.2555856,-4.80861874
102230042557228206,4.25574698,-4.80189125
102230042557501112,4.25577106,-4.80780128
102230042563550508,4.25628668,-4.80818438
102230042564453115,4.25644083,-4.80608004
102230042565794128,4.256550336150959,-4.805248744528646
102230042567647456,4.256781885567321,-4.802500257789936
102230042567934342,4.256577312898703,-4.805213523093753
102230042573910135,4.25742278,-4.80860822
102230042581402415,4.2581423,-4.80666664
102230042584092639,4.25840967,-4.80649186
102230042587903489,4.25879112,-4.80577858
102230042590662280,4.25906027,-4.8067813
102230042592805623,4.25927735,-4.80400012
102230042595828509,4.25957341,-4.80157961
102230042596559855,4.25970597,-4.80041569
102230042597630401,4.25975796,-4.80834412
102230042598862095,4.25988057,-4.80693022
102230042599970775,4.25999361,-4.80803171
102230042602628275,4.26026086,-4.80177998
102230042603681740,4.26036781,-4.80724107
102230042604151369,4.260417,-4.80753882
102230042605129069,4.26051476,-4.80111582
102230042610992664,4.26109978,-4.806466
102230042611563331,4.26118206,-4.80595551
102230042617575994,4.26160841,-4.80376294
102230042622136210,4.26221593,-4.80349847
102230042628215070,4.26284577,-4.80450772
102230042636661885,4.26370017,-4.80709323
102230042637832576,4.26378097,-4.80652913
102230042640543157,4.26407685,-4.80610132
102230042646282359,4.26463014,-4.80670789
102230042646681211,4.2646575,-4.80767489
102230042649827771,4.26497103,-4.80219972
102240042367957338,4.23679694,-4.79422447
102240042372210572,4.2372224,-4.79986269
102240042376500777,4.23764709,-4.79969046
102240042378602442,4.23789057,-4.7983745
102240042380141039,4.23805761,-4.79953731
102240042383477002,4.23834131,-4.79452136
102240042386200521,4.23865452,-4.79995928
102240042389623343,4.23900024,-4.79760108
102240042389689175,4.238987681891105,-4.792748883261411
102240042390372012,4.23907548,-4.79871522
102240042393949271,4.2393938,-4.79263198
102240042396198805,4.239774737886071,-4.793003992409306
102240042397534834,4.23975199,-4.79631636
102240042399649116,4.239840225288962,-4.792947356271016
102240042400302374,4.24000808,-4.79836179
102240042400445612,4.24006751,-4.79572404
102240042404815522,4.24049804,-4.79574668
102240042419505391,4.24198919,-4.79577714
102240042432445667,4.24324089,-4.79562418
102240042438924955,4.24389201,-4.79620985
102240042443091804,4.24430974,-4.79883687
102240042447683878,4.24479043,-4.79717748
102240042449688951,4.24499362,-4.79293501
102240042452126026,4.24520821,-4.79532558
102240042452773853,4.24530387,-4.79718489
102240042453620567,4.24536352,-4.79986654
102240042459204929,4.24595089,-4.79629733
102240042463062410,4.24633275,-4.79839061
102240042467857142,4.246856008632726,-4.794426381495178
102240042468616807,4.24689884,-4.79471084
102240042474531738,4.24746244,-4.79883465
102240042476771980,4.24770691,-4.79875452
102240042481455929,4.24817041,-4.79545793
102240042482129951,4.2482409,-4.79210944
102240042491868934,4.24917861,-4.79289631
102240042493070629,4.24932352,-4.79987997
102240042497074375,4.24973084,-4.79675433
102240042500699872,4.25009725,-4.79217535
102240042513766987,4.25138062,-4.79453595
102240042523093039,4.25230319,-4.7978026
102240042525701957,4.25258829,-4.79877809
102240042534304617,4.25342284,-4.79649202
102240042534443679,4.25346117,-4.79734497
102240042535007902,4.25349317,-4.79376501
102240042535489124,4.25354822,-4.79273943
102240042537888858,4.253784,-4.79296942
102240042539760959,4.25398787,-4.79954015
102240042546307375,4.25462976,-4.79419707
102240042546638543,4.25466725,-4.79322203
102240042547697800,4.25476538,-4.79385097
102240042550238172,4.25501578,-4.7935413
102240042560625139,4.25606112,-4.79606055
102240042561266387,4.25612142,-4.7950283
102240042562756011,4.25627928,-4.79533156
102240042567204098,4.2567189,-4.7969277
102240042573454212,4.25734862,-4.79683094
102240042574152971,4.25741364,-4.79786681
102240042575668778,4.25755801,-4.7930364
102240042580610681,4.258051,-4.79977401
102240042583334006,4.25832856,-4.79701208
102240042585662342,4.25856914,-4.79838865
102240042588179050,4.25880819,-4.79281034
102240042591730153,4.25903529,-4.80043809
102240042599780098,4.25998118,-4.80025863
102240042599802274,4.25997496,-4.7984554
102240042603954994,4.26038601,-4.79607844
102240042604682600,4.26048751,-4.79822886
102240042611837387,4.26118063,-4.7941902
102240042617640777,4.26176432,-4.79969282
102240042619542668,4.26194364,-4.79812008
102240042624205362,4.26241768,-4.79587739
102240042624875997,4.26249012,-4.7953458
102240042626129895,4.26260152,-4.79210706
102240042626189348,4.26259855,-4.79255598
102240042626363707,4.26265586,-4.79730679
102240042626611266,4.26265642,-4.79928772
102240042635679396,4.26359274,-4.79256193
102240042637443165,4.26374123,-4.7977077
102240042640569152,4.26394994,-4.7926972
102240042640823485,4.26408499,-4.79743909
102240042646638786,4.26464422,-4.79304374
102240042647571541,4.2647543,-4.79906128
102240042650625831,4.26509148,-4.79552892
102240042652731509,4.26527511,-4.79908586
102240042652974812,4.2652819,-4.79634412
102240042653791008,4.26540479,-4.79956234
102240042654290200,4.26542204,-4.80018354
102240042668829438,4.26688768,-4.79254038
102240042670692942,4.26705417,-4.7979078
102240042676828375,4.26766213,-4.79336689
102240042678813908,4.26788673,-4.79714901
102240042681143162,4.26805745,-4.79781135
102240042681853578,4.26817391,-4.79742255
102240042685279342,4.26853235,-4.79252021
102240042689653614,4.26898473,-4.79738745
102240042701478898,4.27015712,-4.79299947
102240042703896001,4.27037331,-4.79534527
102240042708056917,4.27078777,-4.7945835
102240042711683061,4.27115196,-4.79779345
102240042714383174,4.2714204,-4.79770171
102240042725789270,4.27256136,-4.7926211
102240042727748759,4.27275181,-4.79305031
102240042728119738,4.27278706,-4.79223125
102240042732103091,4.27322907,-4.79782342
102250042497227819,4.24977563,-4.78574795
102250042499059275,4.24990602,-4.784285
102250042510318757,4.25106502,-4.78475774
102250042510564413,4.25106097,-4.78833065
102250042512192911,4.25121975,-4.78958427
102250042514459895,4.25139968,-4.78382292
102250042518848750,4.25188374,-4.78471957
102250042520010655,4.25199784,-4.7914722
102250042526982104,4.25270537,-4.79025487
102250042528507238,4.25280658,-4.7860195
102250042530071711,4.25310345,-4.79064164
102250042535046339,4.25349595,-4.78672923
102250042536835830,4.25368217,-4.78715237
102250042536979853,4.25373842,-4.78378069
102250042539561239,4.253993303892971,-4.791014162954984
102250042547468549,4.25474458,-4.78488707
102250042550508062,4.25505392,-4.78529245
102250042552286624,4.25522763,-4.78649382
102250042560405550,4.25603943,-4.78738845
102250042565314547,4.25653437,-4.78822028
102250042567683732,4.25675948,-4.78890585
102250042569212277,4.256925662026334,-4.790146088488002
102250042569304685,4.25692447,-4.78810649
102250042571520384,4.25714324,-4.79169025
102250042571993768,4.25719818,-4.78887283
102250042572152541,4.2572097,-4.78988349
102250042575517608,4.25756652,-4.78563596
102250042579932296,4.25799218,-4.7900993
102250042582721447,4.25830737,-4.79084556
102250042587951154,4.25879344,-4.79105148
102250042591476032,4.25913832,-4.78698989
102250042593016759,4.25929767,-4.78637997
102250042594705435,4.25946571,-4.78747282
102250042599042177,4.25992461,-4.79024992
102250042608658747,4.2608398,-4.78473202
102250042613432985,4.26125105,-4.78965052
102250042618906169,4.26188708,-4.78687212
102250042619047790,4.26192778,-4.78557323
102250042627442014,4.26273143,-4.79033963
102250042631543796,4.263202821487935,-4.788910882836499
102250042631693106,4.26317022,-4.78943737
102250042634045106,4.26339571,-4.78776129
102250042634652127,4.26345012,-4.79025028
102250042634968184,4.26351009,-4.78525552
102250042636144493,4.26360137,-4.7882736
102250042637805736,4.26377628,-4.78723265
102250042640242667,4.264049076615178,-4.789808785423909
102250042642706575,4.26429741,-4.78657903
102250042643010241,4.2642906,-4.79181966
102250042644514881,4.26444176,-4.78794855
102250042644761673,4.2645003,-4.7906724
102250042648211598,4.26480841,-4.79068599
102250042649543106,4.26495459,-4.78943727
102250042650995787,4.26508538,-4.78720444
102250042651334283,4.26512585,-4.78845278
102250042651789156,4.2651926,-4.78444035
102250042655440541,4.26553324,-4.7915698
102250042656535252,4.26564915,-4.78763638
102250042657276803,4.26575372,-4.78638914
102250042659436045,4.26594173,-4.78690358
102250042660351371,4.26602221,-4.79087588
102250042665055310,4.26644309,-4.78761007
102250042665404340,4.26653135,-4.78840008
102250042665706940,4.26656998,-4.78622817
102250042666899568,4.26666407,-4.78405386
102250042670666959,4.26706,-4.78622581
102250042685614628,4.26855667,-4.78815572
102250042686806074,4.26866701,-4.7869546
102250042692618885,4.26926106,-4.78460258
102250042694374798,4.26944826,-4.78808502
102250042694564442,4.26945182,-4.78831128
102250042695223784,4.26951309,-4.78886279
102250042695797560,4.26958943,-4.78578361
102250042697631115,4.26966576,-4.79110086
102250042701220487,4.27010838,-4.79161277
102250042701619240,4.27018632,-4.78435962
102250042707501669,4.27073755,-4.7906311
102250042708563476,4.27083332,-4.78912827
102250042710399480,4.27106242,-4.78415796
102250042712882807,4.27126181,-4.78968275
102250042713011831,4.27130956,-4.79055611
102250042714155919,4.27140882,-4.78707111
102250042717624054,4.27174163,-4.78863913
102250042718042290,4.27179515,-4.79011365
102250042720980094,4.2720847,-4.79193975
102250042730722062,4.27305945,-4.79030359
102250042731984146,4.27321962,-4.78860252
102250042737081587,4.27366715,-4.79069527
102250042738772930,4.27386747,-4.78957475
102250042740607608,4.27407109,-4.78573825
102250042748732658,4.27486348,-4.78980199
102250042748801036,4.2748666,-4.79114473
102250042748875165,4.27487978,-4.78769943
102250042751538320,4.27513822,-4.7850895
102250042753172101,4.275303,-4.79026764
102250042758372422,4.27582761,-4.78999848
102250042774099314,4.2774276281478665,-4.784217616966192
102250042775914513,4.2775863,-4.78833132
102250042780837198,4.27809732,-4.78607507
102250042786140459,4.27852139,-4.7916151
102250042786581860,4.27864807,-4.79046654
102250042788488263,4.27883892,-4.78513837
102250042788983465,4.278884,-4.78913521
102250042794670730,4.27943725,-4.79141521
102280042472683991,4.24726916,-4.76368004
102280042486043894,4.24864171,-4.76384073
102280042494867224,4.2494869,-4.76098741
102280042495805788,4.24958271,-4.7621865
102280042499233323,4.249841777766522,-4.764210416058176
102280042509396851,4.25093683,-4.76127063
102280042509848967,4.251002,-4.7596182
102280042513966499,4.25139885,-4.76159846
102280042524763822,4.25249599,-4.76382248
102280042529064408,4.25301517,-4.76342509
102280042536275137,4.25361924,-4.76275027
102280042538195855,4.25384605,-4.76219558
102280042541394241,4.25416602,-4.76354696
102280042542518807,4.25426966,-4.75973837
102280042543453192,4.25437451,-4.7644189
102280042544076092,4.25440605,-4.76196303
102280042545963472,4.25459632,-4.76411678
102280042546148588,4.25461485,-4.75985013
102280042549346604,4.254996567543442,-4.761470732764333
102280042549517937,4.25497687,-4.76045496
102280042551942878,4.25519507,-4.76461519
102280042552524231,4.25525221,-4.76348647
102280042555332973,4.25552543,-4.76455284
102280042555424770,4.25554258,-4.76303914
102280042555749925,4.25558264,-4.75875212
102280042561698848,4.25616974,-4.75963916
102280042567967853,4.25678044,-4.7604793
102280042573813461,4.25738239,-4.76413556
102280042575246792,4.25752335,-4.76135088
102280042575457690,4.2575338,-4.76061029
102280042575622497,4.25756029,-4.76495619
102280042577474569,4.25777153,-4.76326761
102280042579777530,4.25797636,-4.76073822
102280042580444758,4.25805493,-4.76311762
102280042582347886,4.25823404,-4.7604422
102280042583224125,4.25834278,-4.76364008
102280042583570671,4.25837124,-4.76651626
102280042592722785,4.25927332,-4.76469102
102280042601242279,4.26015063,-4.76517497
102280042601625137,4.26015702,-4.76271341
102280042605033662,4.26050107,-4.76396151
102280042605949271,4.26061065,-4.75935253
102280042607326467,4.2607265,-4.76163116
102280042608704576,4.26087032,-4.76320923
102280042608978414,4.26088597,-4.75999207
102280042609585255,4.26096714,-4.76253038
102280042611182425,4.2611165,-4.76498944
102280042616977227,4.26172147,-4.76105092
102280042617870953,4.26179637,-4.76628773
102280042617899181,4.26181071,-4.75942473
102280042618071390,4.26180578,-4.76585892
102280042622147168,4.262153560566226,-4.761140839320583
102280042626657892,4.26265115,-4.7604457
102280042628737630,4.26286473,-4.76067032
102280042642883702,4.26430681,-4.76397887
102280042643040091,4.26429408,-4.76695114
102280042643538204,4.26437022,-4.76024125
102280042647692893,4.26478605,-4.76466603
102280042647859873,4.26477592,-4.75880181
102280042650029037,4.26499136,-4.75949854
102280042653148164,4.2653158,-4.76020319
102280042655287285,4.26551182,-4.76095366
102280042656075724,4.26559721,-4.76225356
102280042657887130,4.26578219,-4.76107982
102280042661134367,4.26609643,-4.76338431
102280042661982667,4.26629009,-4.76478333
102280042662657058,4.266332861857336,-4.76128353628426
102280042664543573,4.26648766,-4.76413485
102280042664980660,4.26658157,-4.76649467
102280042666141730,4.26659676,-4.76558141
102280042669280198,4.26691048,-4.7668568
102280042672743635,4.2672869,-4.76404811
102280042674859388,4.26749845,-4.75925951
102280042675526576,4.26757576,-4.76160799
102280042682801198,4.26828178,-4.76602365
102280042686824354,4.2686737,-4.76339144
102280042687913019,4.26870852,-4.76435008
102280042691331278,4.26913141,-4.76595707
102280042691702838,4.26921436,-4.76464424
102280042697124350,4.26971051,-4.76339791
102280042706823070,4.27064165,-4.76448751
102280042717430597,4.27174083,-4.76652474
102280042718314649,4.2718488,-4.76319751
102280042720193064,4.27202085,-4.76446156
102280042723633739,4.27236074,-4.76390674
102280042724242323,4.2724417,-4.76513576
102280042725853034,4.27258567,-4.76449394
102280042734674954,4.27348778,-4.76294736
102280042737191885,4.27374107,-4.76550621
102280042738257198,4.27383136,-4.76100492
102280042738549133,4.27383985,-4.75940097
102280042739352587,4.27392607,-4.76484382
102280042755778941,4.27557772,-4.75957402
102280042759297628,4.2759337,-4.76073076
102280042762043115,4.276311217869169,-4.764525437695217
102280042764012420,4.27641557,-4.76506913
102280042764500788,4.27646936,-4.76641968
102280042773618672,4.27735161,-4.75978749
102280042777221758,4.27774181,-4.76562513
102280042786947993,4.27867429,-4.76035675
102280042801461184,4.28014624,-4.7660377
102280042807481325,4.280718916649067,-4.765985821170115
102280042813231560,4.28130689,-4.76570527
102280042815325263,4.28151531,-4.7626249
102260042423406110,4.2423348,-4.77860247
102260042424022568,4.24243454,-4.78159543
102260042424616824,4.2424898,-4.77805244
102260042424768279,4.242482,-4.77677742
102260042426964452,4.242730423860268,-4.780017467591091
102260042432738509,4.243309,-4.77663656
102260042433498035,4.24331565,-4.77714851
102260042438202313,4.24384495,-4.78180755
102260042440961790,4.24410181,-4.78218407
102260042441410454,4.24414298,-4.78329832
102260042442804802,4.24427547,-4.77968384
102260042443042335,4.24430226,-4.78173993
102260042443741438,4.24440015,-4.78253444
102260042448086970,4.24480814,-4.77787325
102260042448630433,4.24486112,-4.78332408
102260042452272626,4.24522313,-4.78149665
102260042456034956,4.2455901,-4.77955734
102260042456253292,4.24563066,-4.78093213
102260042457197410,4.24571521,-4.77750917
102260042457811870,4.24578199,-4.78211916
102260042461559074,4.24613097,-4.77612315
102260042463109611,4.246359124660637,-4.775716053224499
102260042464038570,4.24638861,-4.77654578
102260042464471828,4.24645353,-4.78215752
102260042466302691,4.24662099,-4.78144701
102260042466649273,4.24665024,-4.77596881
102260042466703188,4.24670678,-4.78106722
102260042467191976,4.24671361,-4.7820384
102260042467720801,4.24676727,-4.78301623
102260042468597766,4.24683765,-4.77721645
102260042469240138,4.24692503,-4.78356212
102260042470700902,4.24703081,-4.7830792
102260042477497759,4.24773448,-4.77722207
102260042478209747,4.2478299,-4.7757236
102260042480658776,4.24805643,-4.77637502
102260042481821433,4.24817446,-4.7824928
102260042484461550,4.24844312,-4.78239271
102260042487230624,4.2487152,-4.78315893
102260042487455391,4.24873503,-4.77919735
102260042488471462,4.24883845,-4.78246696
102260042490581735,4.24914214,-4.78223671
102260042491533666,4.24915727,-4.78062292
102260042491662227,4.24916147,-4.78182867
102260042492067447,4.24918894,-4.77748786
102260042492671116,4.24918969,-4.78281367
102260042495503819,4.24957246,-4.78055125
102260042497167801,4.24976782,-4.77719924
102260042498451848,4.24984595,-4.78214069
102260042502331720,4.25043035,-4.78214862
102260042502511197,4.25038985,-4.78260239
102260042503902948,4.25048037,-4.78134629
102260042508220505,4.2508057,-4.78326534
102260042509461129,4.25094816,-4.78273805
102260042510100100,4.25101073,-4.78358993
102260042513393349,4.25133966,-4.78089036
102260042515305975,4.25151178,-4.77871441
102260042517203377,4.25172471,-4.7808641
102260042520014023,4.2520012,-4.78030285
102260042520311078,4.25202324,-4.78278071
102260042525672810,4.25259485,-4.7813993
102260042528620867,4.25286239,-4.78295784
102260042531463142,4.25313859,-4.78106417
102260042534680655,4.2534089,-4.7830716
102260042543256652,4.25431683,-4.77814017
102260042546352201,4.25466596,-4.78189982
102260042553597239,4.25538071,-4.77770574
102260042554031735,4.25535729,-4.78226787
102260042562446127,4.2562233,-4.77858866
102260042563892138,4.25640517,-4.78196629
102260042571681982,4.257154,-4.78203754
102260042582259520,4.25824651,-4.7758055
102260042601202861,4.26010532,-4.78130467
102260042607687405,4.2607521,-4.77751576
102260042609814490,4.26098116,-4.77993089
102260042613547124,4.261353,-4.77771214
102260042614263429,4.26141066,-4.78056006
102260042620854964,4.26211199,-4.77959997
102260042628452783,4.26283587,-4.78136937
102260042628594753,4.26285282,-4.77973539
102260042629659502,4.26295184,-4.77577704
102260042633615070,4.26334923,-4.77947293
102260042633916630,4.26337803,-4.77816998
102260042637898975,4.26378709,-4.77620265
102260042643240304,4.2643107,-4.78344106
102260042643649306,4.26436227,-4.77592656
102260042671523947,4.26714108,-4.78039679
102260042673085001,4.26732019,-4.77957174
102260042673914242,4.2673775,-4.78015265
102260042678111055,4.26783431,-4.78285727
102260042681370853,4.2681189,-4.78315652
102260042681738706,4.26845751,-4.77648336
102260042683129410,4.268330626713541,-4.775775884875783
102260042683469065,4.26836641,-4.77618017
102260042688970893,4.26888297,-4.7829369
102260042690477386,4.26902212,-4.77745662
102260042690494925,4.26907204,-4.77962572
102260042693469069,4.26933969,-4.77613813
102260042694378167,4.26942598,-4.77687436
102260042699999847,4.27002136,-4.77553263
102260042701286414,4.27011912,-4.77834596
102260042702083852,4.27022204,-4.78052439
102260042707405634,4.27073111,-4.77899586
102260042708927352,4.27088477,-4.77756879
102260042709609856,4.27094536,-4.77547144
102270042468109676,4.24683996,-4.76734945
102270042468398859,4.24685794,-4.76803588
102270042480020271,4.24797885,-4.77513002
102270042496331914,4.24960657,-4.77375691
102270042527595293,4.25276346,-4.7709255
102270042539613815,4.25397432,-4.77222293
102270042542048403,4.25420453,-4.7683435
102270042542415700,4.25424503,-4.77058552
102270042549480150,4.25493723,-4.7752262
102270042552373371,4.25522899,-4.77254115
102270042576489306,4.25767267,-4.76765692
102270042595860627,4.25960934,-4.77488204
102270042601341354,4.26015994,-4.77427482
102270042602599435,4.26025611,-4.76750596
102270042606146597,4.260677280591821,-4.769938159679589
102270042617106133,4.26170167,-4.77025068
102270042625336410,4.2625315,-4.77000794
102270042625711553,4.26255866,-4.77406798
102270042627554712,4.26276221,-4.77146621
102270042630976204,4.26309293,-4.77019634
102270042631781677,4.263209254534489,-4.773975612944737
102270042633457239,4.26336806,-4.76937192
102270042633511224,4.26334522,-4.77432905
102270042634997836,4.26352169,-4.76886338
102270042640185132,4.26401312,-4.77108906
102270042641311094,4.26412525,-4.77443342
102270042643050613,4.2642943,-4.77484429
102270042643807780,4.26440113,-4.76892701
102270042650988422,4.26510219,-4.76831605
102270042651323516,4.26512418,-4.77242661
102270042653324998,4.26532103,-4.77119348
102270042656653018,4.26566337,-4.77283223
102270042658411617,4.2658672,-4.77405697
102270042666839865,4.26666904,-4.76714203
102270042668688639,4.26685711,-4.76815592
102270042668721850,4.26686654,-4.77382229
102270042669080052,4.26689921,-4.77531599
102270042669554206,4.26695682,-4.77184116
102270042670535671,4.26706708,-4.77068767
102270042675168170,4.26750764,-4.76854291
102270042676935137,4.26767841,-4.77107707
102270042676986259,4.26768958,-4.77013487
102270042679404547,4.26792106,-4.77156444
102270042680923903,4.26810536,-4.77216103
102270042681730449,4.2681667,-4.77498942
102270042684841082,4.2684678,-4.77445487
102270042686089398,4.26861033,-4.76751631
102270042687100552,4.26869008,-4.77489237
102270042688768855,4.26890626,-4.76802146
102270042689496974,4.26895083,-4.76952767
102270042698147179,4.26982444,-4.76943004
102270042698314740,4.26981602,-4.77141361
102270042705707544,4.27061178,-4.76894718
102270042712249017,4.27122561,-4.76784515
102270042712550856,4.27127734,-4.77469272
102270042714454071,4.27132004,-4.77201074
102270042714464474,4.27143109,-4.77162881
102270042717988512,4.27181057,-4.76825174
102270042719871704,4.27200084,-4.77391029
102270042724403408,4.27245449,-4.77256879
102270042727828471,4.27278157,-4.76827918
102270042728619020,4.27287746,-4.76788727
102270042729039653,4.27292254,-4.76736415
102270042732307628,4.27324587,-4.76904864
102270042734203910,4.27339704,-4.77209928
102270042736968422,4.27369757,-4.76834107
102270042737985207,4.2738138,-4.77106486
102270042741491009,4.27413407,-4.77451541
102270042741850636,4.27416153,-4.77482714
102270042746440232,4.27466041,-4.7752116
102270042746824506,4.2746669,-4.77160141
102270042754357400,4.27543629,-4.76918091
102270042755622547,4.27556532,-4.77321648
102270042758398469,4.27583594,-4.76829312
102270042767220279,4.27670081,-4.77509399
102270042770234101,4.27704356,-4.77199018
102270042772746218,4.27725057,-4.770177
102270042780627767,4.27805858,-4.76887848
102270042780847022,4.27808396,-4.76950801
102270042800800884,4.280069483108139,-4.774586347957891
102270042807705301,4.28076371,-4.77093379
102270042812847634,4.28107711,-4.76911357
102270042817443275,4.28172075,-4.77262759
102270042817971597,4.28179779,-4.77400968
102270042835235642,4.28351357,-4.77066057
102270042839583920,4.28396653,-4.77214444
102270042853338562,4.2853516,-4.76828256
102270042853768052,4.28536639,-4.76865216
102270042864337449,4.28643314,-4.76914198
102270042871753885,4.28717332,-4.77212233
102270042884517910,4.28846675,-4.7688199
102270042888226307,4.28881995,-4.77010401
102270042903766981,4.29037076,-4.76952556
102270042917020859,4.29171106,-4.77468688
102280042405051693,4.24041497,-4.76565628
102280042407011403,4.24070037,-4.7658456
102280042430804199,4.24311678,-4.7635744
102280042432783222,4.24331212,-4.76439002
102280042448391579,4.24486659,-4.76575602
102280042449735899,4.24500884,-4.76215161
102280042450860678,4.24486251,-4.76649216
102280042457430368,4.2457745,-4.76676991
102280042464624648,4.24646365,-4.7631323
102280042472276596,4.24716714,-4.76159511
