objID,ra,dec
108360014162632958,1.41626203,0.30211154
108360014166011042,1.41659501,0.30052036
108360014166245269,1.4166218,0.30405064
108360014166778121,1.41668152,0.3064191
108360014167139242,1.41677971,0.30731209
108360014167186473,1.41647514,0.30498514
108360014176304581,1.41763071,0.30346551
108360014177811776,1.41777983,0.30113186
108360014179122735,1.41789886,0.30193661
108360014180489316,1.41807689,0.30743314
108360014180793388,1.41807772,0.30246948
108360014182622707,1.41826289,0.30190175
108360014183811798,1.4184412,0.30112567
108360014184149452,1.41840948,0.30752395
108360014187622733,1.41876775,0.30191859
108360014189919822,1.41905697,0.30779697
108360014190207139,1.41904308,0.30561003
108360014201111469,1.42011138,0.30086525
108360014204802525,1.42046962,0.30175674
108360014208425622,1.42091302,0.30429429
108360014213010832,1.42137028,0.30030616
108360014213423203,1.42133818,0.30232375
108360014213583881,1.42135725,0.30287344
108360014215340099,1.42159551,0.29971525
108360014218162971,1.42187633,0.30209969
108360014219726840,1.42203595,0.30531847
108360014219842512,1.42204729,0.3017086
108360014221843837,1.42224423,0.30282339
108360014222351569,1.42230106,0.30091958
108360014222672608,1.42226364,0.30182042
108360014222984892,1.42236201,0.30370161
108360014225851621,1.42264538,0.30097819
108360014226504356,1.42264824,0.30327615
108360014227404905,1.42280783,0.30370147
108360014229782912,1.42297992,0.30206791
108360014229993337,1.42299062,0.30243317
108360014230525999,1.42310849,0.3046305
108360014230543678,1.42305103,0.30271837
108360014231502505,1.42322181,0.30169668
108360014231936736,1.42325294,0.30524038
108360014232298397,1.42329827,0.30653686
108360014233251487,1.42339162,0.30085113
108360014233854499,1.42344031,0.30337812
108360014234353871,1.42346947,0.30291988
108360014235977284,1.42359964,0.30571129
108360014237139720,1.42370461,0.30775115
108360014237650664,1.42371246,0.30030472
108360014238894913,1.42395788,0.30372674
108360014239978055,1.42399018,0.30635941
108360014241821140,1.4240184,0.30042984
108360014242232751,1.4243912,0.30208145
108360014242369811,1.42429344,0.30780171
108360014244294192,1.42443192,0.30312936
108360014245427347,1.42460572,0.305752
108360014245531698,1.4245554,0.30105654
108360014245765680,1.42463849,0.30436238
108360014245896679,1.4245892,0.30520929
108360014252221876,1.42528607,0.30118763
108360014252353046,1.42529817,0.30215321
108360014253208107,1.4253833,0.30638208
108360014254091077,1.42545872,0.30052961
108360014263915819,1.42645144,0.30447624
108360014265693240,1.42663166,0.30232728
108360014268487424,1.42690904,0.30580469
108360014268893798,1.42695535,0.30279804
